性别,投保年龄,保单年度,年龄,年交保费,累计保费,年金,累计红利,现金价值
男,0,101,101,10000,60000,1175.9,0,59394.3
男,0,102,102,10000,60000,1175.9,0,59396.4
男,0,103,103,10000,60000,1175.9,0,59399
男,0,104,104,10000,60000,1175.9,0,59402.7
男,0,105,105,10000,60000,1175.9,0,59408.9
男,0,106,106,10000,60000,0,0,0
男,1,1,2,10000,10000,0,0,3906.8
男,1,2,3,10000,20000,0,0,8682.3
男,1,3,4,10000,30000,0,0,18183.6
男,1,4,5,10000,40000,0,0,31682.1
男,1,5,6,10000,50000,1175.8,0,47909.8
男,1,6,7,10000,60000,1175.8,0,58942.9
男,1,7,8,10000,60000,1175.8,0,58945.9
男,1,8,9,10000,60000,1175.8,0,58948.8
男,1,9,10,10000,60000,1175.8,0,58951.9
男,1,10,11,10000,60000,1175.8,0,58955
男,1,11,12,10000,60000,1175.8,0,58958.2
男,1,12,13,10000,60000,1175.8,0,58961.4
男,1,13,14,10000,60000,1175.8,0,58964.7
男,1,14,15,10000,60000,1175.8,0,58968
男,1,15,16,10000,60000,1175.8,0,58971.4
男,1,16,17,10000,60000,1175.8,0,58974.9
男,1,17,18,10000,60000,1175.8,0,58978.4
男,1,18,19,10000,60000,1175.8,0,58982
男,1,19,20,10000,60000,1175.8,0,58985.6
男,1,20,21,10000,60000,1175.8,0,58989.4
男,1,21,22,10000,60000,1175.8,0,58993.1
男,1,22,23,10000,60000,1175.8,0,58997
男,1,23,24,10000,60000,1175.8,0,59000.9
男,1,24,25,10000,60000,1175.8,0,59004.9
男,1,25,26,10000,60000,1175.8,0,59009
男,1,26,27,10000,60000,1175.8,0,59013.2
男,1,27,28,10000,60000,1175.8,0,59017.4
男,1,28,29,10000,60000,1175.8,0,59021.7
男,1,29,30,10000,60000,1175.8,0,59026
男,1,30,31,10000,60000,1175.8,0,59030.5
男,1,31,32,10000,60000,1175.8,0,59035
男,1,32,33,10000,60000,1175.8,0,59039.6
男,1,33,34,10000,60000,1175.8,0,59044.3
男,1,34,35,10000,60000,1175.8,0,59049.1
男,1,35,36,10000,60000,1175.8,0,59053.9
男,1,36,37,10000,60000,1175.8,0,59058.8
男,1,37,38,10000,60000,1175.8,0,59063.8
男,1,38,39,10000,60000,1175.8,0,59068.8
男,1,39,40,10000,60000,1175.8,0,59074
男,1,40,41,10000,60000,1175.8,0,59079.2
男,1,41,42,10000,60000,1175.8,0,59084.5
男,1,42,43,10000,60000,1175.8,0,59089.8
男,1,43,44,10000,60000,1175.8,0,59095.2
男,1,44,45,10000,60000,1175.8,0,59100.7
男,1,45,46,10000,60000,1175.8,0,59106.3
男,1,46,47,10000,60000,1175.8,0,59111.9
男,1,47,48,10000,60000,1175.8,0,59117.6
男,1,48,49,10000,60000,1175.8,0,59123.4
男,1,49,50,10000,60000,1175.8,0,59129.3
男,1,50,51,10000,60000,1175.8,0,59135.2
男,1,51,52,10000,60000,1175.8,0,59141.2
男,1,52,53,10000,60000,1175.8,0,59147.2
男,1,53,54,10000,60000,1175.8,0,59153.3
男,1,54,55,10000,60000,1175.8,0,59159.5
男,1,55,56,10000,60000,1175.8,0,59165.8
男,1,56,57,10000,60000,1175.8,0,59172.1
男,1,57,58,10000,60000,1175.8,0,59178.5
男,1,58,59,10000,60000,1175.8,0,59185
男,1,59,60,10000,60000,1175.8,0,59191.5
男,1,60,61,10000,60000,1175.8,0,59198.1
男,1,61,62,10000,60000,1175.8,0,59204.7
男,1,62,63,10000,60000,1175.8,0,59211.5
男,1,63,64,10000,60000,1175.8,0,59218.3
男,1,64,65,10000,60000,1175.8,0,59225.2
男,1,65,66,10000,60000,1175.8,0,59232.1
男,1,66,67,10000,60000,1175.8,0,59239.1
男,1,67,68,10000,60000,1175.8,0,59246.2
男,1,68,69,10000,60000,1175.8,0,59253.4
男,1,69,70,10000,60000,1175.8,0,59260.6
男,1,70,71,10000,60000,1175.8,0,59267.8
男,1,71,72,10000,60000,1175.8,0,59274.9
男,1,72,73,10000,60000,1175.8,0,59282
男,1,73,74,10000,60000,1175.8,0,59289
男,1,74,75,10000,60000,1175.8,0,59295.8
男,1,75,76,10000,60000,1175.8,0,59302.3
男,1,76,77,10000,60000,1175.8,0,59308.7
男,1,77,78,10000,60000,1175.8,0,59314.7
男,1,78,79,10000,60000,1175.8,0,59320.5
男,1,79,80,10000,60000,1175.8,0,59325.9
男,1,80,81,10000,60000,1175.8,0,59331
男,1,81,82,10000,60000,1175.8,0,59335.9
男,1,82,83,10000,60000,1175.8,0,59340.5
男,1,83,84,10000,60000,1175.8,0,59344.8
男,1,84,85,10000,60000,1175.8,0,59348.9
男,1,85,86,10000,60000,1175.8,0,59352.8
男,1,86,87,10000,60000,1175.8,0,59356.6
男,1,87,88,10000,60000,1175.8,0,59360.1
男,1,88,89,10000,60000,1175.8,0,59363.6
男,1,89,90,10000,60000,1175.8,0,59366.8
男,1,90,91,10000,60000,1175.8,0,59370
男,1,91,92,10000,60000,1175.8,0,59373
男,1,92,93,10000,60000,1175.8,0,59375.8
男,1,93,94,10000,60000,1175.8,0,59378.5
男,1,94,95,10000,60000,1175.8,0,59381.1
男,1,95,96,10000,60000,1175.8,0,59383.6
男,1,96,97,10000,60000,1175.8,0,59385.9
男,1,97,98,10000,60000,1175.8,0,59388.1
男,1,98,99,10000,60000,1175.8,0,59390.1
男,1,99,100,10000,60000,1175.8,0,59392.2
男,1,100,101,10000,60000,1175.8,0,59394.2
男,1,101,102,10000,60000,1175.8,0,59396.4
男,1,102,103,10000,60000,1175.8,0,59399
男,1,103,104,10000,60000,1175.8,0,59402.7
男,1,104,105,10000,60000,1175.8,0,59408.9
男,1,105,106,10000,60000,0,0,0
男,2,1,3,10000,10000,0,0,3915.4
男,2,2,4,10000,20000,0,0,8701.6
男,2,3,5,10000,30000,0,0,18204.7
男,2,4,6,10000,40000,0,0,31697.3
男,2,5,7,10000,50000,1175.8,0,47910.4
男,2,6,8,10000,60000,1175.8,0,58943.5
男,2,7,9,10000,60000,1175.8,0,58946.6
男,2,8,10,10000,60000,1175.8,0,58949.6
男,2,9,11,10000,60000,1175.8,0,58952.8
男,2,10,12,10000,60000,1175.8,0,58955.9
男,2,11,13,10000,60000,1175.8,0,58959.2
男,2,12,14,10000,60000,1175.8,0,58962.5
男,2,13,15,10000,60000,1175.8,0,58965.8
男,2,14,16,10000,60000,1175.8,0,58969.2
男,2,15,17,10000,60000,1175.8,0,58972.7
男,2,16,18,10000,60000,1175.8,0,58976.3
男,2,17,19,10000,60000,1175.8,0,58979.9
男,2,18,20,10000,60000,1175.8,0,58983.5
男,2,19,21,10000,60000,1175.8,0,58987.3
男,2,20,22,10000,60000,1175.8,0,58991.1
男,2,21,23,10000,60000,1175.8,0,58994.9
男,2,22,24,10000,60000,1175.8,0,58998.9
男,2,23,25,10000,60000,1175.8,0,59002.9
男,2,24,26,10000,60000,1175.8,0,59007
男,2,25,27,10000,60000,1175.8,0,59011.2
男,2,26,28,10000,60000,1175.8,0,59015.4
男,2,27,29,10000,60000,1175.8,0,59019.7
男,2,28,30,10000,60000,1175.8,0,59024.1
男,2,29,31,10000,60000,1175.8,0,59028.6
男,2,30,32,10000,60000,1175.8,0,59033.2
男,2,31,33,10000,60000,1175.8,0,59037.8
男,2,32,34,10000,60000,1175.8,0,59042.5
男,2,33,35,10000,60000,1175.8,0,59047.3
男,2,34,36,10000,60000,1175.8,0,59052.1
男,2,35,37,10000,60000,1175.8,0,59057.1
男,2,36,38,10000,60000,1175.8,0,59062.1
男,2,37,39,10000,60000,1175.8,0,59067.1
男,2,38,40,10000,60000,1175.8,0,59072.3
男,2,39,41,10000,60000,1175.8,0,59077.5
男,2,40,42,10000,60000,1175.8,0,59082.8
男,2,41,43,10000,60000,1175.8,0,59088.2
男,2,42,44,10000,60000,1175.8,0,59093.7
男,2,43,45,10000,60000,1175.8,0,59099.2
男,2,44,46,10000,60000,1175.8,0,59104.8
男,2,45,47,10000,60000,1175.8,0,59110.5
男,2,46,48,10000,60000,1175.8,0,59116.2
男,2,47,49,10000,60000,1175.8,0,59122
男,2,48,50,10000,60000,1175.8,0,59127.9
男,2,49,51,10000,60000,1175.8,0,59133.8
男,2,50,52,10000,60000,1175.8,0,59139.8
男,2,51,53,10000,60000,1175.8,0,59145.9
男,2,52,54,10000,60000,1175.8,0,59152.1
男,2,53,55,10000,60000,1175.8,0,59158.3
男,2,54,56,10000,60000,1175.8,0,59164.6
男,2,55,57,10000,60000,1175.8,0,59170.9
男,2,56,58,10000,60000,1175.8,0,59177.3
男,2,57,59,10000,60000,1175.8,0,59183.8
男,2,58,60,10000,60000,1175.8,0,59190.4
男,2,59,61,10000,60000,1175.8,0,59197
男,2,60,62,10000,60000,1175.8,0,59203.7
男,2,61,63,10000,60000,1175.8,0,59210.5
男,2,62,64,10000,60000,1175.8,0,59217.3
男,2,63,65,10000,60000,1175.8,0,59224.2
男,2,64,66,10000,60000,1175.8,0,59231.2
男,2,65,67,10000,60000,1175.8,0,59238.3
男,2,66,68,10000,60000,1175.8,0,59245.4
男,2,67,69,10000,60000,1175.8,0,59252.6
男,2,68,70,10000,60000,1175.8,0,59259.9
男,2,69,71,10000,60000,1175.8,0,59267.1
男,2,70,72,10000,60000,1175.8,0,59274.3
男,2,71,73,10000,60000,1175.8,0,59281.4
男,2,72,74,10000,60000,1175.8,0,59288.4
男,2,73,75,10000,60000,1175.8,0,59295.2
男,2,74,76,10000,60000,1175.8,0,59301.8
男,2,75,77,10000,60000,1175.8,0,59308.2
男,2,76,78,10000,60000,1175.8,0,59314.2
男,2,77,79,10000,60000,1175.8,0,59320
男,2,78,80,10000,60000,1175.8,0,59325.5
男,2,79,81,10000,60000,1175.8,0,59330.7
男,2,80,82,10000,60000,1175.8,0,59335.5
男,2,81,83,10000,60000,1175.8,0,59340.1
男,2,82,84,10000,60000,1175.8,0,59344.5
男,2,83,85,10000,60000,1175.8,0,59348.6
男,2,84,86,10000,60000,1175.8,0,59352.6
男,2,85,87,10000,60000,1175.8,0,59356.3
男,2,86,88,10000,60000,1175.8,0,59359.9
男,2,87,89,10000,60000,1175.8,0,59363.3
男,2,88,90,10000,60000,1175.8,0,59366.6
男,2,89,91,10000,60000,1175.8,0,59369.8
男,2,90,92,10000,60000,1175.8,0,59372.8
男,2,91,93,10000,60000,1175.8,0,59375.7
男,2,92,94,10000,60000,1175.8,0,59378.4
男,2,93,95,10000,60000,1175.8,0,59381
男,2,94,96,10000,60000,1175.8,0,59383.4
男,2,95,97,10000,60000,1175.8,0,59385.8
男,2,96,98,10000,60000,1175.8,0,59388
男,2,97,99,10000,60000,1175.8,0,59390.1
男,2,98,100,10000,60000,1175.8,0,59392.1
男,2,99,101,10000,60000,1175.8,0,59394.1
男,2,100,102,10000,60000,1175.8,0,59396.3
男,2,101,103,10000,60000,1175.8,0,59398.9
男,2,102,104,10000,60000,1175.8,0,59402.6
男,2,103,105,10000,60000,1175.8,0,59408.9
男,2,104,106,10000,60000,0,0,0
男,3,1,4,10000,10000,0,0,3924.5
男,3,2,5,10000,20000,0,0,8721.7
男,3,3,6,10000,30000,0,0,18226.5
男,3,4,7,10000,40000,0,0,31713
男,3,5,8,10000,50000,1175.7,0,47910.8
男,3,6,9,10000,60000,1175.7,0,58944
男,3,7,10,10000,60000,1175.7,0,58947.1
男,3,8,11,10000,60000,1175.7,0,58950.2
男,3,9,12,10000,60000,1175.7,0,58953.4
男,3,10,13,10000,60000,1175.7,0,58956.7
男,3,11,14,10000,60000,1175.7,0,58960
男,3,12,15,10000,60000,1175.7,0,58963.4
男,3,13,16,10000,60000,1175.7,0,58966.8
男,3,14,17,10000,60000,1175.7,0,58970.3
男,3,15,18,10000,60000,1175.7,0,58973.9
男,3,16,19,10000,60000,1175.7,0,58977.5
男,3,17,20,10000,60000,1175.7,0,58981.2
男,3,18,21,10000,60000,1175.7,0,58984.9
男,3,19,22,10000,60000,1175.7,0,58988.8
男,3,20,23,10000,60000,1175.7,0,58992.7
男,3,21,24,10000,60000,1175.7,0,58996.6
男,3,22,25,10000,60000,1175.7,0,59000.7
男,3,23,26,10000,60000,1175.7,0,59004.8
男,3,24,27,10000,60000,1175.7,0,59009
男,3,25,28,10000,60000,1175.7,0,59013.3
男,3,26,29,10000,60000,1175.7,0,59017.6
男,3,27,30,10000,60000,1175.7,0,59022
男,3,28,31,10000,60000,1175.7,0,59026.5
男,3,29,32,10000,60000,1175.7,0,59031.1
男,3,30,33,10000,60000,1175.7,0,59035.7
男,3,31,34,10000,60000,1175.7,0,59040.5
男,3,32,35,10000,60000,1175.7,0,59045.3
男,3,33,36,10000,60000,1175.7,0,59050.2
男,3,34,37,10000,60000,1175.7,0,59055.1
男,3,35,38,10000,60000,1175.7,0,59060.2
男,3,36,39,10000,60000,1175.7,0,59065.3
男,3,37,40,10000,60000,1175.7,0,59070.4
男,3,38,41,10000,60000,1175.7,0,59075.7
男,3,39,42,10000,60000,1175.7,0,59081
男,3,40,43,10000,60000,1175.7,0,59086.5
男,3,41,44,10000,60000,1175.7,0,59091.9
男,3,42,45,10000,60000,1175.7,0,59097.5
男,3,43,46,10000,60000,1175.7,0,59103.1
男,3,44,47,10000,60000,1175.7,0,59108.8
男,3,45,48,10000,60000,1175.7,0,59114.6
男,3,46,49,10000,60000,1175.7,0,59120.4
男,3,47,50,10000,60000,1175.7,0,59126.3
男,3,48,51,10000,60000,1175.7,0,59132.3
男,3,49,52,10000,60000,1175.7,0,59138.4
男,3,50,53,10000,60000,1175.7,0,59144.5
男,3,51,54,10000,60000,1175.7,0,59150.7
男,3,52,55,10000,60000,1175.7,0,59156.9
男,3,53,56,10000,60000,1175.7,0,59163.2
男,3,54,57,10000,60000,1175.7,0,59169.6
男,3,55,58,10000,60000,1175.7,0,59176.1
男,3,56,59,10000,60000,1175.7,0,59182.6
男,3,57,60,10000,60000,1175.7,0,59189.2
男,3,58,61,10000,60000,1175.7,0,59195.9
男,3,59,62,10000,60000,1175.7,0,59202.6
男,3,60,63,10000,60000,1175.7,0,59209.4
男,3,61,64,10000,60000,1175.7,0,59216.3
男,3,62,65,10000,60000,1175.7,0,59223.2
男,3,63,66,10000,60000,1175.7,0,59230.3
男,3,64,67,10000,60000,1175.7,0,59237.4
男,3,65,68,10000,60000,1175.7,0,59244.5
男,3,66,69,10000,60000,1175.7,0,59251.8
男,3,67,70,10000,60000,1175.7,0,59259
男,3,68,71,10000,60000,1175.7,0,59266.3
男,3,69,72,10000,60000,1175.7,0,59273.5
男,3,70,73,10000,60000,1175.7,0,59280.7
男,3,71,74,10000,60000,1175.7,0,59287.7
男,3,72,75,10000,60000,1175.7,0,59294.6
男,3,73,76,10000,60000,1175.7,0,59301.2
男,3,74,77,10000,60000,1175.7,0,59307.6
男,3,75,78,10000,60000,1175.7,0,59313.7
男,3,76,79,10000,60000,1175.7,0,59319.5
男,3,77,80,10000,60000,1175.7,0,59325
男,3,78,81,10000,60000,1175.7,0,59330.2
男,3,79,82,10000,60000,1175.7,0,59335.1
男,3,80,83,10000,60000,1175.7,0,59339.8
男,3,81,84,10000,60000,1175.7,0,59344.1
男,3,82,85,10000,60000,1175.7,0,59348.3
男,3,83,86,10000,60000,1175.7,0,59352.3
男,3,84,87,10000,60000,1175.7,0,59356
男,3,85,88,10000,60000,1175.7,0,59359.6
男,3,86,89,10000,60000,1175.7,0,59363.1
男,3,87,90,10000,60000,1175.7,0,59366.4
男,3,88,91,10000,60000,1175.7,0,59369.6
男,3,89,92,10000,60000,1175.7,0,59372.6
男,3,90,93,10000,60000,1175.7,0,59375.5
男,3,91,94,10000,60000,1175.7,0,59378.2
男,3,92,95,10000,60000,1175.7,0,59380.8
男,3,93,96,10000,60000,1175.7,0,59383.3
男,3,94,97,10000,60000,1175.7,0,59385.6
男,3,95,98,10000,60000,1175.7,0,59387.8
男,3,96,99,10000,60000,1175.7,0,59390
男,3,97,100,10000,60000,1175.7,0,59392
男,3,98,101,10000,60000,1175.7,0,59394
男,3,99,102,10000,60000,1175.7,0,59396.2
男,3,100,103,10000,60000,1175.7,0,59398.9
男,3,101,104,10000,60000,1175.7,0,59402.6
男,3,102,105,10000,60000,1175.7,0,59408.9
男,3,103,106,10000,60000,0,0,0
男,4,1,5,10000,10000,0,0,3933.8
男,4,2,6,10000,20000,0,0,8742.4
男,4,3,7,10000,30000,0,0,18249
男,4,4,8,10000,40000,0,0,31729.2
男,4,5,9,10000,50000,1175.6,0,47911.1
男,4,6,10,10000,60000,1175.6,0,58944.4
男,4,7,11,10000,60000,1175.6,0,58947.5
男,4,8,12,10000,60000,1175.6,0,58950.7
男,4,9,13,10000,60000,1175.6,0,58954
男,4,10,14,10000,60000,1175.6,0,58957.4
男,4,11,15,10000,60000,1175.6,0,58960.8
男,4,12,16,10000,60000,1175.6,0,58964.2
男,4,13,17,10000,60000,1175.6,0,58967.7
男,4,14,18,10000,60000,1175.6,0,58971.3
男,4,15,19,10000,60000,1175.6,0,58974.9
男,4,16,20,10000,60000,1175.6,0,58978.7
男,4,17,21,10000,60000,1175.6,0,58982.4
男,4,18,22,10000,60000,1175.6,0,58986.3
男,4,19,23,10000,60000,1175.6,0,58990.2
男,4,20,24,10000,60000,1175.6,0,58994.2
男,4,21,25,10000,60000,1175.6,0,58998.3
男,4,22,26,10000,60000,1175.6,0,59002.4
男,4,23,27,10000,60000,1175.6,0,59006.6
男,4,24,28,10000,60000,1175.6,0,59010.9
男,4,25,29,10000,60000,1175.6,0,59015.3
男,4,26,30,10000,60000,1175.6,0,59019.7
男,4,27,31,10000,60000,1175.6,0,59024.3
男,4,28,32,10000,60000,1175.6,0,59028.9
男,4,29,33,10000,60000,1175.6,0,59033.5
男,4,30,34,10000,60000,1175.6,0,59038.3
男,4,31,35,10000,60000,1175.6,0,59043.1
男,4,32,36,10000,60000,1175.6,0,59048
男,4,33,37,10000,60000,1175.6,0,59053
男,4,34,38,10000,60000,1175.6,0,59058.1
男,4,35,39,10000,60000,1175.6,0,59063.2
男,4,36,40,10000,60000,1175.6,0,59068.4
男,4,37,41,10000,60000,1175.6,0,59073.7
男,4,38,42,10000,60000,1175.6,0,59079.1
男,4,39,43,10000,60000,1175.6,0,59084.5
男,4,40,44,10000,60000,1175.6,0,59090.1
男,4,41,45,10000,60000,1175.6,0,59095.6
男,4,42,46,10000,60000,1175.6,0,59101.3
男,4,43,47,10000,60000,1175.6,0,59107
男,4,44,48,10000,60000,1175.6,0,59112.8
男,4,45,49,10000,60000,1175.6,0,59118.7
男,4,46,50,10000,60000,1175.6,0,59124.7
男,4,47,51,10000,60000,1175.6,0,59130.7
男,4,48,52,10000,60000,1175.6,0,59136.8
男,4,49,53,10000,60000,1175.6,0,59142.9
男,4,50,54,10000,60000,1175.6,0,59149.1
男,4,51,55,10000,60000,1175.6,0,59155.4
男,4,52,56,10000,60000,1175.6,0,59161.8
男,4,53,57,10000,60000,1175.6,0,59168.2
男,4,54,58,10000,60000,1175.6,0,59174.7
男,4,55,59,10000,60000,1175.6,0,59181.3
男,4,56,60,10000,60000,1175.6,0,59187.9
男,4,57,61,10000,60000,1175.6,0,59194.6
男,4,58,62,10000,60000,1175.6,0,59201.4
男,4,59,63,10000,60000,1175.6,0,59208.2
男,4,60,64,10000,60000,1175.6,0,59215.1
男,4,61,65,10000,60000,1175.6,0,59222.1
男,4,62,66,10000,60000,1175.6,0,59229.2
男,4,63,67,10000,60000,1175.6,0,59236.3
男,4,64,68,10000,60000,1175.6,0,59243.6
男,4,65,69,10000,60000,1175.6,0,59250.8
男,4,66,70,10000,60000,1175.6,0,59258.1
男,4,67,71,10000,60000,1175.6,0,59265.5
男,4,68,72,10000,60000,1175.6,0,59272.7
男,4,69,73,10000,60000,1175.6,0,59279.9
男,4,70,74,10000,60000,1175.6,0,59287
男,4,71,75,10000,60000,1175.6,0,59293.9
男,4,72,76,10000,60000,1175.6,0,59300.6
男,4,73,77,10000,60000,1175.6,0,59307
男,4,74,78,10000,60000,1175.6,0,59313.2
男,4,75,79,10000,60000,1175.6,0,59319
男,4,76,80,10000,60000,1175.6,0,59324.5
男,4,77,81,10000,60000,1175.6,0,59329.8
男,4,78,82,10000,60000,1175.6,0,59334.7
男,4,79,83,10000,60000,1175.6,0,59339.4
男,4,80,84,10000,60000,1175.6,0,59343.8
男,4,81,85,10000,60000,1175.6,0,59347.9
男,4,82,86,10000,60000,1175.6,0,59351.9
男,4,83,87,10000,60000,1175.6,0,59355.7
男,4,84,88,10000,60000,1175.6,0,59359.3
男,4,85,89,10000,60000,1175.6,0,59362.8
男,4,86,90,10000,60000,1175.6,0,59366.1
男,4,87,91,10000,60000,1175.6,0,59369.3
男,4,88,92,10000,60000,1175.6,0,59372.4
男,4,89,93,10000,60000,1175.6,0,59375.3
男,4,90,94,10000,60000,1175.6,0,59378
男,4,91,95,10000,60000,1175.6,0,59380.7
男,4,92,96,10000,60000,1175.6,0,59383.2
男,4,93,97,10000,60000,1175.6,0,59385.5
男,4,94,98,10000,60000,1175.6,0,59387.7
男,4,95,99,10000,60000,1175.6,0,59389.8
男,4,96,100,10000,60000,1175.6,0,59391.9
男,4,97,101,10000,60000,1175.6,0,59394
男,4,98,102,10000,60000,1175.6,0,59396.2
男,4,99,103,10000,60000,1175.6,0,59398.8
男,4,100,104,10000,60000,1175.6,0,59402.6
男,4,101,105,10000,60000,1175.6,0,59408.9
男,4,102,106,10000,60000,0,0,0
男,5,1,6,10000,10000,0,0,3943.5
男,5,2,7,10000,20000,0,0,8763.9
男,5,3,8,10000,30000,0,0,18272.2
男,5,4,9,10000,40000,0,0,31745.9
男,5,5,10,10000,50000,1175.6,0,47911.3
男,5,6,11,10000,60000,1175.6,0,58944.6
男,5,7,12,10000,60000,1175.6,0,58947.9
男,5,8,13,10000,60000,1175.6,0,58951.2
男,5,9,14,10000,60000,1175.6,0,58954.5
男,5,10,15,10000,60000,1175.6,0,58957.9
男,5,11,16,10000,60000,1175.6,0,58961.4
男,5,12,17,10000,60000,1175.6,0,58965
男,5,13,18,10000,60000,1175.6,0,58968.6
男,5,14,19,10000,60000,1175.6,0,58972.2
男,5,15,20,10000,60000,1175.6,0,58976
男,5,16,21,10000,60000,1175.6,0,58979.8
男,5,17,22,10000,60000,1175.6,0,58983.6
男,5,18,23,10000,60000,1175.6,0,58987.6
男,5,19,24,10000,60000,1175.6,0,58991.6
男,5,20,25,10000,60000,1175.6,0,58995.7
男,5,21,26,10000,60000,1175.6,0,58999.9
男,5,22,27,10000,60000,1175.6,0,59004.1
男,5,23,28,10000,60000,1175.6,0,59008.4
