性别,投保年龄,保单年度,年龄,年交保费,累计保费,年金,累计红利,现金价值
男,1,101,102,10000,40000,800.8,0,39634.2
男,1,102,103,10000,40000,800.8,0,39625.1
男,1,103,104,10000,40000,800.8,0,39615.6
男,1,104,105,10000,40000,800.8,0,39605.9
男,1,105,106,10000,40000,0,0,0
男,2,1,3,10000,10000,0,0,4013.2
男,2,2,4,10000,20000,0,0,8996.5
男,2,3,5,10000,30000,0,0,19134.1
男,2,4,6,10000,40000,0,0,33753.7
男,2,5,7,10000,40000,800.8,0,39980.6
男,2,6,8,10000,40000,800.8,0,39979.4
男,2,7,9,10000,40000,800.8,0,39978.2
男,2,8,10,10000,40000,800.8,0,39976.9
男,2,9,11,10000,40000,800.8,0,39975.7
男,2,10,12,10000,40000,800.8,0,39974.4
男,2,11,13,10000,40000,800.8,0,39973.1
男,2,12,14,10000,40000,800.8,0,39971.7
男,2,13,15,10000,40000,800.8,0,39970.3
男,2,14,16,10000,40000,800.8,0,39968.9
男,2,15,17,10000,40000,800.8,0,39967.5
男,2,16,18,10000,40000,800.8,0,39966
男,2,17,19,10000,40000,800.8,0,39964.5
男,2,18,20,10000,40000,800.8,0,39963
男,2,19,21,10000,40000,800.8,0,39961.5
男,2,20,22,10000,40000,800.8,0,39959.9
男,2,21,23,10000,40000,800.8,0,39958.3
男,2,22,24,10000,40000,800.8,0,39956.6
男,2,23,25,10000,40000,800.8,0,39954.9
男,2,24,26,10000,40000,800.8,0,39953.2
男,2,25,27,10000,40000,800.8,0,39951.5
男,2,26,28,10000,40000,800.8,0,39949.7
男,2,27,29,10000,40000,800.8,0,39947.9
男,2,28,30,10000,40000,800.8,0,39946
男,2,29,31,10000,40000,800.8,0,39944.1
男,2,30,32,10000,40000,800.8,0,39942.2
男,2,31,33,10000,40000,800.8,0,39940.2
男,2,32,34,10000,40000,800.8,0,39938.2
男,2,33,35,10000,40000,800.8,0,39936.2
男,2,34,36,10000,40000,800.8,0,39934.1
男,2,35,37,10000,40000,800.8,0,39932
男,2,36,38,10000,40000,800.8,0,39929.8
男,2,37,39,10000,40000,800.8,0,39927.6
男,2,38,40,10000,40000,800.8,0,39925.3
男,2,39,41,10000,40000,800.8,0,39923
男,2,40,42,10000,40000,800.8,0,39920.6
男,2,41,43,10000,40000,800.8,0,39918.2
男,2,42,44,10000,40000,800.8,0,39915.8
男,2,43,45,10000,40000,800.8,0,39913.3
男,2,44,46,10000,40000,800.8,0,39910.7
男,2,45,47,10000,40000,800.8,0,39908.1
男,2,46,48,10000,40000,800.8,0,39905.5
男,2,47,49,10000,40000,800.8,0,39902.8
男,2,48,50,10000,40000,800.8,0,39900
男,2,49,51,10000,40000,800.8,0,39897.2
男,2,50,52,10000,40000,800.8,0,39894.3
男,2,51,53,10000,40000,800.8,0,39891.4
男,2,52,54,10000,40000,800.8,0,39888.4
男,2,53,55,10000,40000,800.8,0,39885.4
男,2,54,56,10000,40000,800.8,0,39882.2
男,2,55,57,10000,40000,800.8,0,39879.1
男,2,56,58,10000,40000,800.8,0,39875.8
男,2,57,59,10000,40000,800.8,0,39872.5
男,2,58,60,10000,40000,800.8,0,39869.2
男,2,59,61,10000,40000,800.8,0,39865.7
男,2,60,62,10000,40000,800.8,0,39862.2
男,2,61,63,10000,40000,800.8,0,39858.6
男,2,62,64,10000,40000,800.8,0,39855
男,2,63,65,10000,40000,800.8,0,39851.2
男,2,64,66,10000,40000,800.8,0,39847.4
男,2,65,67,10000,40000,800.8,0,39843.6
男,2,66,68,10000,40000,800.8,0,39839.6
男,2,67,69,10000,40000,800.8,0,39835.6
男,2,68,70,10000,40000,800.8,0,39831.4
男,2,69,71,10000,40000,800.8,0,39827.2
男,2,70,72,10000,40000,800.8,0,39822.9
男,2,71,73,10000,40000,800.8,0,39818.5
男,2,72,74,10000,40000,800.8,0,39814
男,2,73,75,10000,40000,800.8,0,39809.5
男,2,74,76,10000,40000,800.8,0,39804.8
男,2,75,77,10000,40000,800.8,0,39800
男,2,76,78,10000,40000,800.8,0,39795.1
男,2,77,79,10000,40000,800.8,0,39790.1
男,2,78,80,10000,40000,800.8,0,39785
男,2,79,81,10000,40000,800.8,0,39779.7
男,2,80,82,10000,40000,800.8,0,39774.4
男,2,81,83,10000,40000,800.8,0,39768.9
男,2,82,84,10000,40000,800.8,0,39763.3
男,2,83,85,10000,40000,800.8,0,39757.5
男,2,84,86,10000,40000,800.8,0,39751.7
男,2,85,87,10000,40000,800.8,0,39745.6
男,2,86,88,10000,40000,800.8,0,39739.5
男,2,87,89,10000,40000,800.8,0,39733.1
男,2,88,90,10000,40000,800.8,0,39726.7
男,2,89,91,10000,40000,800.8,0,39720
男,2,90,92,10000,40000,800.8,0,39713.3
男,2,91,93,10000,40000,800.8,0,39706.3
男,2,92,94,10000,40000,800.8,0,39699.1
男,2,93,95,10000,40000,800.8,0,39691.8
男,2,94,96,10000,40000,800.8,0,39684.3
男,2,95,97,10000,40000,800.8,0,39676.5
男,2,96,98,10000,40000,800.8,0,39668.6
男,2,97,99,10000,40000,800.8,0,39660.4
男,2,98,100,10000,40000,800.8,0,39651.9
男,2,99,101,10000,40000,800.8,0,39643.3
男,2,100,102,10000,40000,800.8,0,39634.3
男,2,101,103,10000,40000,800.8,0,39625.2
男,2,102,104,10000,40000,800.8,0,39615.7
男,2,103,105,10000,40000,800.8,0,39605.9
男,2,104,106,10000,40000,0,0,0
男,3,1,4,10000,10000,0,0,4022.4
男,3,2,5,10000,20000,0,0,9017.1
男,3,3,6,10000,30000,0,0,19156.6
男,3,4,7,10000,40000,0,0,33770
男,3,5,8,10000,40000,800.8,0,39980.8
男,3,6,9,10000,40000,800.8,0,39979.6
男,3,7,10,10000,40000,800.8,0,39978.3
男,3,8,11,10000,40000,800.8,0,39977
男,3,9,12,10000,40000,800.8,0,39975.7
男,3,10,13,10000,40000,800.8,0,39974.4
男,3,11,14,10000,40000,800.8,0,39973.1
男,3,12,15,10000,40000,800.8,0,39971.7
男,3,13,16,10000,40000,800.8,0,39970.3
男,3,14,17,10000,40000,800.8,0,39968.8
男,3,15,18,10000,40000,800.8,0,39967.4
男,3,16,19,10000,40000,800.8,0,39965.9
男,3,17,20,10000,40000,800.8,0,39964.3
男,3,18,21,10000,40000,800.8,0,39962.8
男,3,19,22,10000,40000,800.8,0,39961.2
男,3,20,23,10000,40000,800.8,0,39959.6
男,3,21,24,10000,40000,800.8,0,39957.9
男,3,22,25,10000,40000,800.8,0,39956.2
男,3,23,26,10000,40000,800.8,0,39954.5
男,3,24,27,10000,40000,800.8,0,39952.8
男,3,25,28,10000,40000,800.8,0,39951
男,3,26,29,10000,40000,800.8,0,39949.1
男,3,27,30,10000,40000,800.8,0,39947.3
男,3,28,31,10000,40000,800.8,0,39945.4
男,3,29,32,10000,40000,800.8,0,39943.4
男,3,30,33,10000,40000,800.8,0,39941.5
男,3,31,34,10000,40000,800.8,0,39939.5
男,3,32,35,10000,40000,800.8,0,39937.4
男,3,33,36,10000,40000,800.8,0,39935.3
男,3,34,37,10000,40000,800.8,0,39933.2
男,3,35,38,10000,40000,800.8,0,39931
男,3,36,39,10000,40000,800.8,0,39928.8
男,3,37,40,10000,40000,800.8,0,39926.5
男,3,38,41,10000,40000,800.8,0,39924.2
男,3,39,42,10000,40000,800.8,0,39921.8
男,3,40,43,10000,40000,800.8,0,39919.4
男,3,41,44,10000,40000,800.8,0,39916.9
男,3,42,45,10000,40000,800.8,0,39914.4
男,3,43,46,10000,40000,800.8,0,39911.9
男,3,44,47,10000,40000,800.8,0,39909.3
男,3,45,48,10000,40000,800.8,0,39906.6
男,3,46,49,10000,40000,800.8,0,39903.9
男,3,47,50,10000,40000,800.8,0,39901.1
男,3,48,51,10000,40000,800.8,0,39898.3
男,3,49,52,10000,40000,800.8,0,39895.4
男,3,50,53,10000,40000,800.8,0,39892.4
男,3,51,54,10000,40000,800.8,0,39889.4
男,3,52,55,10000,40000,800.8,0,39886.4
男,3,53,56,10000,40000,800.8,0,39883.3
男,3,54,57,10000,40000,800.8,0,39880.1
男,3,55,58,10000,40000,800.8,0,39876.8
男,3,56,59,10000,40000,800.8,0,39873.5
男,3,57,60,10000,40000,800.8,0,39870.1
男,3,58,61,10000,40000,800.8,0,39866.7
男,3,59,62,10000,40000,800.8,0,39863.1
男,3,60,63,10000,40000,800.8,0,39859.5
男,3,61,64,10000,40000,800.8,0,39855.9
男,3,62,65,10000,40000,800.8,0,39852.1
男,3,63,66,10000,40000,800.8,0,39848.3
男,3,64,67,10000,40000,800.8,0,39844.4
男,3,65,68,10000,40000,800.8,0,39840.4
男,3,66,69,10000,40000,800.8,0,39836.4
男,3,67,70,10000,40000,800.8,0,39832.2
男,3,68,71,10000,40000,800.8,0,39828
男,3,69,72,10000,40000,800.8,0,39823.7
男,3,70,73,10000,40000,800.8,0,39819.3
男,3,71,74,10000,40000,800.8,0,39814.8
男,3,72,75,10000,40000,800.8,0,39810.2
男,3,73,76,10000,40000,800.8,0,39805.5
男,3,74,77,10000,40000,800.8,0,39800.7
男,3,75,78,10000,40000,800.8,0,39795.8
男,3,76,79,10000,40000,800.8,0,39790.8
男,3,77,80,10000,40000,800.8,0,39785.6
男,3,78,81,10000,40000,800.8,0,39780.4
男,3,79,82,10000,40000,800.8,0,39775
男,3,80,83,10000,40000,800.8,0,39769.5
男,3,81,84,10000,40000,800.8,0,39763.8
男,3,82,85,10000,40000,800.8,0,39758.1
男,3,83,86,10000,40000,800.8,0,39752.2
男,3,84,87,10000,40000,800.8,0,39746.1
男,3,85,88,10000,40000,800.8,0,39739.9
男,3,86,89,10000,40000,800.8,0,39733.6
男,3,87,90,10000,40000,800.8,0,39727.1
男,3,88,91,10000,40000,800.8,0,39720.4
男,3,89,92,10000,40000,800.8,0,39713.6
男,3,90,93,10000,40000,800.8,0,39706.6
男,3,91,94,10000,40000,800.8,0,39699.4
男,3,92,95,10000,40000,800.8,0,39692.1
男,3,93,96,10000,40000,800.8,0,39684.5
男,3,94,97,10000,40000,800.8,0,39676.7
男,3,95,98,10000,40000,800.8,0,39668.8
男,3,96,99,10000,40000,800.8,0,39660.5
男,3,97,100,10000,40000,800.8,0,39652.1
男,3,98,101,10000,40000,800.8,0,39643.4
男,3,99,102,10000,40000,800.8,0,39634.4
男,3,100,103,10000,40000,800.8,0,39625.2
男,3,101,104,10000,40000,800.8,0,39615.7
男,3,102,105,10000,40000,800.8,0,39605.9
男,3,103,106,10000,40000,0,0,0
男,4,1,5,10000,10000,0,0,4032
男,4,2,6,10000,20000,0,0,9038.5
男,4,3,7,10000,30000,0,0,19180
男,4,4,8,10000,40000,0,0,33786.9
男,4,5,9,10000,40000,800.9,0,39980.9
男,4,6,10,10000,40000,800.9,0,39979.7
男,4,7,11,10000,40000,800.9,0,39978.4
男,4,8,12,10000,40000,800.9,0,39977.1
男,4,9,13,10000,40000,800.9,0,39975.7
男,4,10,14,10000,40000,800.9,0,39974.4
男,4,11,15,10000,40000,800.9,0,39973
男,4,12,16,10000,40000,800.9,0,39971.6
男,4,13,17,10000,40000,800.9,0,39970.1
男,4,14,18,10000,40000,800.9,0,39968.7
男,4,15,19,10000,40000,800.9,0,39967.2
男,4,16,20,10000,40000,800.9,0,39965.6
男,4,17,21,10000,40000,800.9,0,39964.1
男,4,18,22,10000,40000,800.9,0,39962.5
男,4,19,23,10000,40000,800.9,0,39960.8
男,4,20,24,10000,40000,800.9,0,39959.2
男,4,21,25,10000,40000,800.9,0,39957.5
男,4,22,26,10000,40000,800.9,0,39955.8
男,4,23,27,10000,40000,800.9,0,39954
男,4,24,28,10000,40000,800.9,0,39952.2
男,4,25,29,10000,40000,800.9,0,39950.4
男,4,26,30,10000,40000,800.9,0,39948.5
男,4,27,31,10000,40000,800.9,0,39946.6
男,4,28,32,10000,40000,800.9,0,39944.6
男,4,29,33,10000,40000,800.9,0,39942.7
男,4,30,34,10000,40000,800.9,0,39940.6
男,4,31,35,10000,40000,800.9,0,39938.6
男,4,32,36,10000,40000,800.9,0,39936.5
男,4,33,37,10000,40000,800.9,0,39934.3
男,4,34,38,10000,40000,800.9,0,39932.1
男,4,35,39,10000,40000,800.9,0,39929.9
男,4,36,40,10000,40000,800.9,0,39927.6
男,4,37,41,10000,40000,800.9,0,39925.3
男,4,38,42,10000,40000,800.9,0,39922.9
男,4,39,43,10000,40000,800.9,0,39920.5
男,4,40,44,10000,40000,800.9,0,39918
男,4,41,45,10000,40000,800.9,0,39915.5
男,4,42,46,10000,40000,800.9,0,39912.9
男,4,43,47,10000,40000,800.9,0,39910.3
男,4,44,48,10000,40000,800.9,0,39907.7
男,4,45,49,10000,40000,800.9,0,39904.9
男,4,46,50,10000,40000,800.9,0,39902.1
男,4,47,51,10000,40000,800.9,0,39899.3
男,4,48,52,10000,40000,800.9,0,39896.4
男,4,49,53,10000,40000,800.9,0,39893.5
男,4,50,54,10000,40000,800.9,0,39890.4
男,4,51,55,10000,40000,800.9,0,39887.4
男,4,52,56,10000,40000,800.9,0,39884.2
男,4,53,57,10000,40000,800.9,0,39881
男,4,54,58,10000,40000,800.9,0,39877.8
男,4,55,59,10000,40000,800.9,0,39874.4
男,4,56,60,10000,40000,800.9,0,39871
男,4,57,61,10000,40000,800.9,0,39867.6
男,4,58,62,10000,40000,800.9,0,39864
男,4,59,63,10000,40000,800.9,0,39860.4
男,4,60,64,10000,40000,800.9,0,39856.7
男,4,61,65,10000,40000,800.9,0,39853
男,4,62,66,10000,40000,800.9,0,39849.2
男,4,63,67,10000,40000,800.9,0,39845.2
男,4,64,68,10000,40000,800.9,0,39841.3
男,4,65,69,10000,40000,800.9,0,39837.2
男,4,66,70,10000,40000,800.9,0,39833
男,4,67,71,10000,40000,800.9,0,39828.8
男,4,68,72,10000,40000,800.9,0,39824.5
男,4,69,73,10000,40000,800.9,0,39820
男,4,70,74,10000,40000,800.9,0,39815.5
男,4,71,75,10000,40000,800.9,0,39810.9
男,4,72,76,10000,40000,800.9,0,39806.2
男,4,73,77,10000,40000,800.9,0,39801.4
男,4,74,78,10000,40000,800.9,0,39796.4
男,4,75,79,10000,40000,800.9,0,39791.4
男,4,76,80,10000,40000,800.9,0,39786.2
男,4,77,81,10000,40000,800.9,0,39781
男,4,78,82,10000,40000,800.9,0,39775.6
男,4,79,83,10000,40000,800.9,0,39770
男,4,80,84,10000,40000,800.9,0,39764.4
男,4,81,85,10000,40000,800.9,0,39758.6
男,4,82,86,10000,40000,800.9,0,39752.7
男,4,83,87,10000,40000,800.9,0,39746.6
男,4,84,88,10000,40000,800.9,0,39740.4
男,4,85,89,10000,40000,800.9,0,39734
男,4,86,90,10000,40000,800.9,0,39727.5
男,4,87,91,10000,40000,800.9,0,39720.8
男,4,88,92,10000,40000,800.9,0,39714
男,4,89,93,10000,40000,800.9,0,39707
男,4,90,94,10000,40000,800.9,0,39699.8
男,4,91,95,10000,40000,800.9,0,39692.4
男,4,92,96,10000,40000,800.9,0,39684.8
男,4,93,97,10000,40000,800.9,0,39677
男,4,94,98,10000,40000,800.9,0,39669
男,4,95,99,10000,40000,800.9,0,39660.7
男,4,96,100,10000,40000,800.9,0,39652.2
男,4,97,101,10000,40000,800.9,0,39643.5
男,4,98,102,10000,40000,800.9,0,39634.5
男,4,99,103,10000,40000,800.9,0,39625.3
男,4,100,104,10000,40000,800.9,0,39615.7
男,4,101,105,10000,40000,800.9,0,39605.9
男,4,102,106,10000,40000,0,0,0
男,5,1,6,10000,10000,0,0,4041.9
男,5,2,7,10000,20000,0,0,9060.8
男,5,3,8,10000,30000,0,0,19204.4
男,5,4,9,10000,40000,0,0,33804.5
男,5,5,10,10000,40000,800.9,0,39981
男,5,6,11,10000,40000,800.9,0,39979.7
男,5,7,12,10000,40000,800.9,0,39978.4
男,5,8,13,10000,40000,800.9,0,39977
男,5,9,14,10000,40000,800.9,0,39975.7
男,5,10,15,10000,40000,800.9,0,39974.3
男,5,11,16,10000,40000,800.9,0,39972.9
男,5,12,17,10000,40000,800.9,0,39971.4
男,5,13,18,10000,40000,800.9,0,39969.9
男,5,14,19,10000,40000,800.9,0,39968.4
男,5,15,20,10000,40000,800.9,0,39966.9
男,5,16,21,10000,40000,800.9,0,39965.3
男,5,17,22,10000,40000,800.9,0,39963.7
男,5,18,23,10000,40000,800.9,0,39962.1
男,5,19,24,10000,40000,800.9,0,39960.4
男,5,20,25,10000,40000,800.9,0,39958.7
男,5,21,26,10000,40000,800.9,0,39957
男,5,22,27,10000,40000,800.9,0,39955.2
男,5,23,28,10000,40000,800.9,0,39953.4
男,5,24,29,10000,40000,800.9,0,39951.6
男,5,25,30,10000,40000,800.9,0,39949.7
男,5,26,31,10000,40000,800.9,0,39947.8
男,5,27,32,10000,40000,800.9,0,39945.8
男,5,28,33,10000,40000,800.9,0,39943.8
男,5,29,34,10000,40000,800.9,0,39941.8
男,5,30,35,10000,40000,800.9,0,39939.7
男,5,31,36,10000,40000,800.9,0,39937.6
男,5,32,37,10000,40000,800.9,0,39935.5
男,5,33,38,10000,40000,800.9,0,39933.3
男,5,34,39,10000,40000,800.9,0,39931
男,5,35,40,10000,40000,800.9,0,39928.7
男,5,36,41,10000,40000,800.9,0,39926.4
男,5,37,42,10000,40000,800.9,0,39924
男,5,38,43,10000,40000,800.9,0,39921.6
男,5,39,44,10000,40000,800.9,0,39919.1
男,5,40,45,10000,40000,800.9,0,39916.6
男,5,41,46,10000,40000,800.9,0,39914
男,5,42,47,10000,40000,800.9,0,39911.4
男,5,43,48,10000,40000,800.9,0,39908.7
男,5,44,49,10000,40000,800.9,0,39906
