性别,投保年龄,保单年度,年龄,年交保费,累计保费,年金,累计红利,现金价值
男,1,96,97,0,40000,0,492068.44,186938.2
男,1,97,98,0,40000,0,510180.79,190207.6
男,1,98,99,0,40000,0,528907.93,193533.9
男,1,99,100,0,40000,0,548271.19,196918.2
男,1,100,101,0,40000,0,568291.54,200361.5
男,1,101,102,0,40000,0,588989.56,203864.8
男,1,102,103,0,40000,0,610386.45,207429
男,1,103,104,0,40000,0,632507.11,211055.4
男,1,104,105,0,40000,0,655374.06,214744.8
男,1,105,106,0,40000,0,0,0
男,2,1,3,10000,10000,0,17.99,1105.3
男,2,2,4,10000,20000,0,73.46,2886.1
男,2,3,5,10000,30000,0,344.2,11102.6
男,2,4,6,10000,40000,0,929.35,28394.6
男,2,5,7,0,40000,0,1812.77,38604
男,2,6,8,0,40000,0,2410.65,39279.4
男,2,7,9,0,40000,0,3036.8,39966.8
男,2,8,10,0,40000,0,3692.34,40666.2
男,2,9,11,0,40000,0,4378.29,41377.8
男,2,10,12,0,40000,0,5095.85,42102
男,2,11,13,0,40000,0,5846.14,42838.7
男,2,12,14,0,40000,0,6630.38,43588.4
男,2,13,15,0,40000,0,7449.84,44351.2
男,2,14,16,0,40000,0,8305.77,45127.4
男,2,15,17,0,40000,0,9199.6,45917.1
男,2,16,18,0,40000,0,10132.6,46720.6
男,2,17,19,0,40000,0,11106.21,47532.7
男,2,18,20,0,40000,0,12121.91,48358.9
男,2,19,21,0,40000,0,13181.08,49199.8
男,2,20,22,0,40000,0,14285.4,50055.4
男,2,21,23,0,40000,0,15436.44,50926.2
男,2,22,24,0,40000,0,16635.9,51812.3
男,2,23,25,0,40000,0,17885.45,52714.1
男,2,24,26,0,40000,0,19187.13,53631.9
男,2,25,27,0,40000,0,20542.49,54566
男,2,26,28,0,40000,0,21953.72,55516.6
男,2,27,29,0,40000,0,23422.57,56484.1
男,2,28,30,0,40000,0,24951.26,57468.9
男,2,29,31,0,40000,0,26541.8,58471.2
男,2,30,32,0,40000,0,28196.55,59491.4
男,2,31,33,0,40000,0,29917.65,60530
男,2,32,34,0,40000,0,31707.65,61587.2
男,2,33,35,0,40000,0,33568.65,62663.6
男,2,34,36,0,40000,0,35503.34,63759.6
男,2,35,37,0,40000,0,37514.36,64875.4
男,2,36,38,0,40000,0,39604.39,66010.7
男,2,37,39,0,40000,0,41775.99,67165.9
男,2,38,40,0,40000,0,44032.23,68341.3
男,2,39,41,0,40000,0,46376.08,69537.3
男,2,40,42,0,40000,0,48810.57,70754.2
男,2,41,43,0,40000,0,51338.59,71992.4
男,2,42,44,0,40000,0,53963.65,73252.2
男,2,43,45,0,40000,0,56689.07,74534.2
男,2,44,46,0,40000,0,59518.31,75838.5
男,2,45,47,0,40000,0,62454.92,77165.7
男,2,46,48,0,40000,0,65502.57,78516.1
男,2,47,49,0,40000,0,68665.05,79890.1
男,2,48,50,0,40000,0,71946.54,81288.1
男,2,49,51,0,40000,0,75351.1,82710.7
男,2,50,52,0,40000,0,78882.54,84158.1
男,2,51,53,0,40000,0,82545.47,85630.9
男,2,52,54,0,40000,0,86344.64,87129.4
男,2,53,55,0,40000,0,90284.27,88654.1
男,2,54,56,0,40000,0,94369.4,90205.6
男,2,55,57,0,40000,0,98604.87,91784.2
男,2,56,58,0,40000,0,102996.05,93390.4
男,2,57,59,0,40000,0,107547.71,95024.7
男,2,58,60,0,40000,0,112265.93,96687.6
男,2,59,61,0,40000,0,117155.8,98379.6
男,2,60,62,0,40000,0,122223.36,100101.2
男,2,61,63,0,40000,0,127474.87,101852.9
男,2,62,64,0,40000,0,132916.33,103635.3
男,2,63,65,0,40000,0,138554.38,105448.9
男,2,64,66,0,40000,0,144394.93,107294.2
男,2,65,67,0,40000,0,150445.5,109171.8
男,2,66,68,0,40000,0,156712.86,111082.3
男,2,67,69,0,40000,0,163204.49,113026.2
男,2,68,70,0,40000,0,169927.61,115004
男,2,69,71,0,40000,0,176890.14,117016.5
男,2,70,72,0,40000,0,184100.82,119064.2
男,2,71,73,0,40000,0,191566.45,121147.7
男,2,72,74,0,40000,0,199296.83,123267.7
男,2,73,75,0,40000,0,207300.36,125424.7
男,2,74,76,0,40000,0,215585.66,127619.5
男,2,75,77,0,40000,0,224163.44,129852.6
男,2,76,78,0,40000,0,233041.67,132124.8
男,2,77,79,0,40000,0,242232.29,134436.8
男,2,78,80,0,40000,0,251744.46,136789.2
男,2,79,81,0,40000,0,261588.86,139182.7
男,2,80,82,0,40000,0,271776.53,141618
男,2,81,83,0,40000,0,282319.51,144095.9
男,2,82,84,0,40000,0,293229.52,146617.2
男,2,83,85,0,40000,0,304517.93,149182.5
男,2,84,86,0,40000,0,316197.14,151792.6
男,2,85,87,0,40000,0,328281.42,154448.4
男,2,86,88,0,40000,0,340783.23,157150.5
男,2,87,89,0,40000,0,353716.92,159899.9
男,2,88,90,0,40000,0,367095.72,162697.3
男,2,89,91,0,40000,0,380934.8,165543.5
男,2,90,92,0,40000,0,395249.05,168439.5
男,2,91,93,0,40000,0,410055.39,171386
男,2,92,94,0,40000,0,425367.93,174383.9
男,2,93,95,0,40000,0,441205.46,177434.1
男,2,94,96,0,40000,0,457582.95,180537.6
男,2,95,97,0,40000,0,474520.31,183695.2
男,2,96,98,0,40000,0,492034.38,186907.8
男,2,97,99,0,40000,0,510144.37,190176.4
男,2,98,100,0,40000,0,528869.08,193502
男,2,99,101,0,40000,0,548230.79,196885.6
男,2,100,102,0,40000,0,568247.53,200328.1
男,2,101,103,0,40000,0,588942.84,203830.5
男,2,102,104,0,40000,0,610337.96,207393.9
男,2,103,105,0,40000,0,632455.7,211019.4
男,2,104,106,0,40000,0,0,0
男,3,1,4,10000,10000,0,18.44,1127.1
男,3,2,5,10000,20000,0,74.99,2942.8
男,3,3,6,10000,30000,0,346.63,11173.9
男,3,4,7,10000,40000,0,931.78,28455.3
男,3,5,8,0,40000,0,1813.48,38604.5
男,3,6,9,0,40000,0,2411.43,39279.9
男,3,7,10,0,40000,0,3037.66,39967.3
男,3,8,11,0,40000,0,3693.28,40666.7
男,3,9,12,0,40000,0,4379.31,41378.3
男,3,10,13,0,40000,0,5096.96,42102.5
男,3,11,14,0,40000,0,5847.34,42839.3
男,3,12,15,0,40000,0,6631.67,43588.9
男,3,13,16,0,40000,0,7451.23,44351.8
男,3,14,17,0,40000,0,8307.26,45127.9
男,3,15,18,0,40000,0,9201.2,45917.6
男,3,16,19,0,40000,0,10134.31,46715.3
男,3,17,20,0,40000,0,11107.92,47527
男,3,18,21,0,40000,0,12123.61,48353
男,3,19,22,0,40000,0,13182.76,49193.5
男,3,20,23,0,40000,0,14287.07,50048.8
男,3,21,24,0,40000,0,15438.08,50919.3
男,3,22,25,0,40000,0,16637.51,51805.1
男,3,23,26,0,40000,0,17887.02,52706.6
男,3,24,27,0,40000,0,19188.66,53624
男,3,25,28,0,40000,0,20543.97,54557.7
男,3,26,29,0,40000,0,21955.14,55508
男,3,27,30,0,40000,0,23423.92,56475.1
男,3,28,31,0,40000,0,24952.54,57459.4
男,3,29,32,0,40000,0,26542.98,58461.4
男,3,30,33,0,40000,0,28197.64,59481.2
男,3,31,34,0,40000,0,29918.63,60519.4
男,3,32,35,0,40000,0,31708.52,61576.4
男,3,33,36,0,40000,0,33569.39,62652.5
男,3,34,37,0,40000,0,35503.96,63748.2
男,3,35,38,0,40000,0,37514.83,64863.8
男,3,36,39,0,40000,0,39604.71,65998.9
男,3,37,40,0,40000,0,41776.16,67153.9
男,3,38,41,0,40000,0,44032.24,68329.1
男,3,39,42,0,40000,0,46375.91,69524.8
男,3,40,43,0,40000,0,48810.22,70741.5
男,3,41,44,0,40000,0,51338.06,71979.5
男,3,42,45,0,40000,0,53962.92,73239.1
男,3,43,46,0,40000,0,56688.13,74520.8
男,3,44,47,0,40000,0,59517.15,75824.9
男,3,45,48,0,40000,0,62453.54,77151.8
男,3,46,49,0,40000,0,65500.95,78502
男,3,47,50,0,40000,0,68663.18,79875.8
男,3,48,51,0,40000,0,71944.42,81273.6
男,3,49,52,0,40000,0,75348.7,82695.9
男,3,50,53,0,40000,0,78879.86,84143
男,3,51,54,0,40000,0,82542.49,85615.5
男,3,52,55,0,40000,0,86341.36,87113.8
男,3,53,56,0,40000,0,90280.66,88638.3
男,3,54,57,0,40000,0,94365.45,90189.4
男,3,55,58,0,40000,0,98600.57,91767.7
男,3,56,59,0,40000,0,102991.39,93373.6
男,3,57,60,0,40000,0,107542.66,95007.6
男,3,58,61,0,40000,0,112260.49,96670.2
男,3,59,62,0,40000,0,117149.95,98361.9
男,3,60,63,0,40000,0,122217.08,100083.3
男,3,61,64,0,40000,0,127468.14,101834.7
男,3,62,65,0,40000,0,132909.13,103616.7
男,3,63,66,0,40000,0,138546.23,105430
男,3,64,67,0,40000,0,144386.75,107275
男,3,65,68,0,40000,0,150436.78,109152.2
男,3,66,69,0,40000,0,156703.58,111062.3
男,3,67,70,0,40000,0,163194.65,113005.8
男,3,68,71,0,40000,0,169917.16,114983.4
男,3,69,72,0,40000,0,176879.08,116995.5
男,3,70,73,0,40000,0,184088.57,119042.8
男,3,71,74,0,40000,0,191554.09,121125.9
男,3,72,75,0,40000,0,199283.21,123245.5
男,3,73,76,0,40000,0,207286.01,125402.1
男,3,74,77,0,40000,0,215571.15,127596.4
男,3,75,78,0,40000,0,224147.54,129829.2
男,3,76,79,0,40000,0,233025.56,132100.9
男,3,77,80,0,40000,0,242214.7,134412.4
男,3,78,81,0,40000,0,251725.99,136764.4
男,3,79,82,0,40000,0,261569.48,139157.4
男,3,80,83,0,40000,0,271756.2,141592.3
男,3,81,84,0,40000,0,282298.19,144069.7
男,3,82,85,0,40000,0,293206.47,146590.4
男,3,83,86,0,40000,0,304493.8,149155.2
男,3,84,87,0,40000,0,316172.63,151764.8
男,3,85,88,0,40000,0,328255.01,154420
男,3,86,89,0,40000,0,340755.62,157121.6
男,3,87,90,0,40000,0,353687.28,159870.4
男,3,88,91,0,40000,0,367064.77,162667.2
男,3,89,92,0,40000,0,380902.52,165512.8
男,3,90,93,0,40000,0,395215.36,168408.1
男,3,91,94,0,40000,0,410019.41,171354
男,3,92,95,0,40000,0,425330.43,174351.2
男,3,93,96,0,40000,0,441165.51,177400.7
男,3,94,97,0,40000,0,457541.37,180503.5
男,3,95,98,0,40000,0,474476.12,183660.3
男,3,96,99,0,40000,0,491987.5,186872.1
男,3,97,100,0,40000,0,510095.62,190139.9
男,3,98,101,0,40000,0,528818.4,193464.7
男,3,99,102,0,40000,0,548176.15,196847.4
男,3,100,103,0,40000,0,568190.79,200289
男,3,101,104,0,40000,0,588882.92,203790.5
男,3,102,105,0,40000,0,610274.7,207352.9
男,3,103,106,0,40000,0,0,0
男,4,1,5,10000,10000,0,18.9,1149.3
男,4,2,6,10000,20000,0,76.55,3000.5
男,4,3,7,10000,30000,0,349.1,11246.6
男,4,4,8,10000,40000,0,934.24,28517.2
男,4,5,9,0,40000,0,1814.2,38604.8
男,4,6,10,0,40000,0,2412.23,39280.1
男,4,7,11,0,40000,0,3038.53,39967.5
男,4,8,12,0,40000,0,3694.23,40666.9
男,4,9,13,0,40000,0,4380.35,41378.6
男,4,10,14,0,40000,0,5098.08,42102.7
男,4,11,15,0,40000,0,5848.55,42839.5
男,4,12,16,0,40000,0,6632.98,43589.2
男,4,13,17,0,40000,0,7452.64,44352
男,4,14,18,0,40000,0,8308.77,45128.2
男,4,15,19,0,40000,0,9202.82,45911.8
男,4,16,20,0,40000,0,10135.92,46709.1
男,4,17,21,0,40000,0,11109.51,47520.5
男,4,18,22,0,40000,0,12125.18,48346.1
男,4,19,23,0,40000,0,13184.3,49186.3
男,4,20,24,0,40000,0,14288.57,50041.3
男,4,21,25,0,40000,0,15439.54,50911.3
男,4,22,26,0,40000,0,16638.92,51796.8
男,4,23,27,0,40000,0,17888.37,52697.9
男,4,24,28,0,40000,0,19189.95,53614.9
男,4,25,29,0,40000,0,20545.18,54548.2
男,4,26,30,0,40000,0,21956.27,55498.1
男,4,27,31,0,40000,0,23424.95,56464.8
男,4,28,32,0,40000,0,24953.46,57448.7
男,4,29,33,0,40000,0,26543.79,58450.2
男,4,30,34,0,40000,0,28198.32,59469.6
男,4,31,35,0,40000,0,29919.18,60507.4
男,4,32,36,0,40000,0,31708.92,61563.9
男,4,33,37,0,40000,0,33569.63,62639.7
男,4,34,38,0,40000,0,35504.02,63735.2
男,4,35,39,0,40000,0,37514.71,64850.5
男,4,36,40,0,40000,0,39604.41,65985.4
男,4,37,41,0,40000,0,41775.66,67140.1
男,4,38,42,0,40000,0,44031.53,68315.1
男,4,39,43,0,40000,0,46374.98,69510.6
男,4,40,44,0,40000,0,48809.06,70727
男,4,41,45,0,40000,0,51336.67,71964.7
男,4,42,46,0,40000,0,53961.27,73224.1
男,4,43,47,0,40000,0,56686.22,74505.5
男,4,44,48,0,40000,0,59514.97,75809.4
男,4,45,49,0,40000,0,62451.07,77136
男,4,46,50,0,40000,0,65498.19,78485.9
男,4,47,51,0,40000,0,68660.1,79859.4
男,4,48,52,0,40000,0,71941.01,81256.9
男,4,49,53,0,40000,0,75344.64,82678.9
男,4,50,54,0,40000,0,78875.77,84125.8
男,4,51,55,0,40000,0,82538.03,85598
男,4,52,56,0,40000,0,86336.51,87095.9
男,4,53,57,0,40000,0,90275.4,88620.1
男,4,54,58,0,40000,0,94359.77,90170.9
男,4,55,59,0,40000,0,98594.46,91748.9
男,4,56,60,0,40000,0,102984.43,93354.5
男,4,57,61,0,40000,0,107535.63,94988.2
男,4,58,62,0,40000,0,112252.96,96650.4
男,4,59,63,0,40000,0,117141.91,98341.8
男,4,60,64,0,40000,0,122208.5,100062.7
男,4,61,65,0,40000,0,127459,101813.8
男,4,62,66,0,40000,0,132899.41,103595.5
男,4,63,67,0,40000,0,138535.91,105408.4
男,4,64,68,0,40000,0,144375.79,107253
男,4,65,69,0,40000,0,150425.17,109129.8
男,4,66,70,0,40000,0,156691.29,111039.5
男,4,67,71,0,40000,0,163181.14,112982.6
男,4,68,72,0,40000,0,169903.44,114959.7
男,4,69,73,0,40000,0,176864.58,116971.4
男,4,70,74,0,40000,0,184073.28,119018.3
男,4,71,75,0,40000,0,191537.43,121101
男,4,72,76,0,40000,0,199266.25,123220.1
男,4,73,77,0,40000,0,207268.15,125376.2
男,4,74,78,0,40000,0,215551.77,127570.1
男,4,75,79,0,40000,0,224127.19,129802.4
男,4,76,80,0,40000,0,233004.22,132073.6
男,4,77,81,0,40000,0,242192.32,134384.6
男,4,78,82,0,40000,0,251702.52,136736
男,4,79,83,0,40000,0,261544.89,139128.5
男,4,80,84,0,40000,0,271730.44,141562.8
男,4,81,85,0,40000,0,282271.22,144039.7
男,4,82,86,0,40000,0,293178.23,146559.9
男,4,83,87,0,40000,0,304463.55,149124.1
男,4,84,88,0,40000,0,316141.02,151733.1
男,4,85,89,0,40000,0,328221.99,154387.7
男,4,86,90,0,40000,0,340721.13,157088.6
男,4,87,91,0,40000,0,353651.27,159836.8
男,4,88,92,0,40000,0,367026.39,162632.9
男,4,89,93,0,40000,0,380862.5,165477.8
男,4,90,94,0,40000,0,395172.8,168372.4
男,4,91,95,0,40000,0,409975.06,171317.5
男,4,92,96,0,40000,0,425284.23,174313.9
男,4,93,97,0,40000,0,441116.52,177362.7
男,4,94,98,0,40000,0,457490.38,180464.6
男,4,95,99,0,40000,0,474422.14,183620.5
男,4,96,100,0,40000,0,491931.36,186831.5
男,4,97,101,0,40000,0,510035.37,190098.4
男,4,98,102,0,40000,0,528755.8,193422.2
男,4,99,103,0,40000,0,548111.12,196803.9
男,4,100,104,0,40000,0,568122.23,200244.5
男,4,101,105,0,40000,0,588810.68,203744.9
男,4,102,106,0,40000,0,0,0
男,5,1,6,10000,10000,0,19.37,1171.9
男,5,2,7,10000,20000,0,78.14,3059.4
男,5,3,8,10000,30000,0,351.61,11320.6
男,5,4,9,10000,40000,0,936.75,28580.2
男,5,5,10,0,40000,0,1814.92,38604.8
男,5,6,11,0,40000,0,2413.03,39280.2
男,5,7,12,0,40000,0,3039.41,39967.5
男,5,8,13,0,40000,0,3695.2,40667
男,5,9,14,0,40000,0,4381.4,41378.7
男,5,10,15,0,40000,0,5099.23,42102.8
男,5,11,16,0,40000,0,5849.79,42839.6
男,5,12,17,0,40000,0,6634.32,43589.3
男,5,13,18,0,40000,0,7454.08,44352.1
男,5,14,19,0,40000,0,8310.32,45121.9
男,5,15,20,0,40000,0,9204.35,45905.1
男,5,16,21,0,40000,0,10137.43,46702.1
男,5,17,22,0,40000,0,11110.99,47513.1
男,5,18,23,0,40000,0,12126.63,48338.4
男,5,19,24,0,40000,0,13185.71,49178.2
男,5,20,25,0,40000,0,14289.93,50032.8
男,5,21,26,0,40000,0,15440.84,50902.5
男,5,22,27,0,40000,0,16640.15,51787.5
男,5,23,28,0,40000,0,17889.53,52688.2
男,5,24,29,0,40000,0,19191.02,53604.8
男,5,25,30,0,40000,0,20546.15,54537.6
男,5,26,31,0,40000,0,21957.13,55486.9
男,5,27,32,0,40000,0,23425.7,56453.2
男,5,28,33,0,40000,0,24954.08,57436.6
男,5,29,34,0,40000,0,26544.27,58437.6
男,5,30,35,0,40000,0,28198.64,59456.5
男,5,31,36,0,40000,0,29919.33,60493.9
男,5,32,37,0,40000,0,31708.88,61550
男,5,33,38,0,40000,0,33569.4,62625.4
男,5,34,39,0,40000,0,35503.59,63720.5
男,5,35,40,0,40000,0,37514.06,64835.6
男,5,36,41,0,40000,0,39603.52,65970.2
男,5,37,42,0,40000,0,41774.53,67124.7
男,5,38,43,0,40000,0,44030.16,68299.4
男,5,39,44,0,40000,0,46373.35,69494.6
男,5,40,45,0,40000,0,48807.15,70710.8
男,5,41,46,0,40000,0,51334.46,71948.2
男,5,42,47,0,40000,0,53958.76,73207.3
