性别,投保年龄,保单年度,年龄,年交保费,累计保费,年金,累计红利,现金价值
男,1,24,25,0,50000,0,22823.49,65644.1
男,1,25,26,0,50000,0,24461.64,66786.9
男,1,26,27,0,50000,0,26167.51,67949.9
男,1,27,28,0,50000,0,27943.22,69133.6
男,1,28,29,0,50000,0,29791.46,70338.3
男,1,29,30,0,50000,0,31714.67,71564.4
男,1,30,31,0,50000,0,33715.72,72812.4
男,1,31,32,0,50000,0,35797.21,74082.7
男,1,32,33,0,50000,0,37962.21,75375.7
男,1,33,34,0,50000,0,40213.28,76692.1
男,1,34,35,0,50000,0,42553.7,78032.3
男,1,35,36,0,50000,0,44986.63,79396.9
男,1,36,37,0,50000,0,47515.35,80786.3
男,1,37,38,0,50000,0,50142.98,82200.1
男,1,38,39,0,50000,0,52873.26,83638.5
男,1,39,40,0,50000,0,55709.77,85102.2
男,1,40,41,0,50000,0,58656.2,86591.5
男,1,41,42,0,50000,0,61716.08,88106.9
男,1,42,43,0,50000,0,64893.63,89648.7
男,1,43,44,0,50000,0,68192.9,91217.6
男,1,44,45,0,50000,0,71618.09,92813.9
男,1,45,46,0,50000,0,75173.51,94438.1
男,1,46,47,0,50000,0,78863.61,96090.8
男,1,47,48,0,50000,0,82692.99,97772.3
男,1,48,49,0,50000,0,86666.74,99483.3
男,1,49,50,0,50000,0,90789.75,101224.3
男,1,50,51,0,50000,0,95066.69,102995.7
男,1,51,52,0,50000,0,99503.13,104798.1
男,1,52,53,0,50000,0,104104.84,106632.1
男,1,53,54,0,50000,0,108876.95,108498.1
男,1,54,55,0,50000,0,113825.56,110396.8
男,1,55,56,0,50000,0,118956.57,112328.7
男,1,56,57,0,50000,0,124276.49,114294.5
男,1,57,58,0,50000,0,129791.1,116294.6
男,1,58,59,0,50000,0,135507.8,118329.7
男,1,59,60,0,50000,0,141432.75,120400.5
男,1,60,61,0,50000,0,147573.81,122507.5
男,1,61,62,0,50000,0,153937.01,124651.3
男,1,62,63,0,50000,0,160531.22,126832.7
男,1,63,64,0,50000,0,167363.96,129052.2
男,1,64,65,0,50000,0,174442.42,131310.6
男,1,65,66,0,50000,0,181775.71,133608.4
男,1,66,67,0,50000,0,189372.07,135946.5
男,1,67,68,0,50000,0,197240.57,138325.5
男,1,68,69,0,50000,0,205389.98,140746.1
男,1,69,70,0,50000,0,213830.55,143209.1
男,1,70,71,0,50000,0,222570.97,145715.2
男,1,71,72,0,50000,0,231621.45,148265.1
男,1,72,73,0,50000,0,240993.19,150859.6
男,1,73,74,0,50000,0,250696.42,153499.4
男,1,74,75,0,50000,0,260742.34,156185.5
男,1,75,76,0,50000,0,271141.76,158918.5
男,1,76,77,0,50000,0,281907.3,161699.4
男,1,77,78,0,50000,0,293050.46,164528.8
男,1,78,79,0,50000,0,304584.63,167407.8
男,1,79,80,0,50000,0,316522.85,170337.1
男,1,80,81,0,50000,0,328876.89,173317.6
男,1,81,82,0,50000,0,341662.17,176350.2
男,1,82,83,0,50000,0,354892.94,179435.9
男,1,83,84,0,50000,0,368582.99,182575.4
男,1,84,85,0,50000,0,382748.27,185769.9
男,1,85,86,0,50000,0,397404.33,189020.2
男,1,86,87,0,50000,0,412567.19,192327.3
男,1,87,88,0,50000,0,428254.28,195692.1
男,1,88,89,0,50000,0,444481.66,199115.8
男,1,89,90,0,50000,0,461267.78,202599.2
男,1,90,91,0,50000,0,478631.66,206143.5
男,1,91,92,0,50000,0,496591.91,209749.7
男,1,92,93,0,50000,0,515167.65,213418.9
男,1,93,94,0,50000,0,534379.66,217152
男,1,94,95,0,50000,0,554248.23,220950.4
男,1,95,96,0,50000,0,574795.36,224814.9
男,1,96,97,0,50000,0,596042.62,228746.9
男,1,97,98,0,50000,0,618014.42,232747.5
男,1,98,99,0,50000,0,640732.52,236817.7
男,1,99,100,0,50000,0,664222.79,240959
男,1,100,101,0,50000,0,688510.7,245172.3
男,1,101,102,0,50000,0,713621.23,249459.1
男,1,102,103,0,50000,0,739580.14,253820.5
男,1,103,104,0,50000,0,766417.66,258257.9
男,1,104,105,0,50000,0,794161.13,262772.5
男,1,105,106,0,50000,0,0,0
男,2,1,3,10000,10000,0,15.06,992.7
男,2,2,4,10000,20000,0,65.72,2564.6
男,2,3,5,10000,30000,0,317.5,9700.6
男,2,4,6,10000,40000,0,872.19,24535
男,2,5,7,10000,50000,0,1853.04,47248.5
男,2,6,8,0,50000,0,2573.36,48074.9
男,2,7,9,0,50000,0,3327.91,48916
男,2,8,10,0,50000,0,4118.05,49771.9
男,2,9,11,0,50000,0,4945.03,50642.9
男,2,10,12,0,50000,0,5810.3,51529.2
男,2,11,13,0,50000,0,6715.23,52430.9
男,2,12,14,0,50000,0,7661.29,53348.5
男,2,13,15,0,50000,0,8650.01,54282.1
男,2,14,16,0,50000,0,9682.94,55232
男,2,15,17,0,50000,0,10761.78,56198.5
男,2,16,18,0,50000,0,11888.09,57182
男,2,17,19,0,50000,0,13063.62,58175.3
男,2,18,20,0,50000,0,14290.14,59186
男,2,19,21,0,50000,0,15569.32,60214.5
男,2,20,22,0,50000,0,16903.23,61261.1
男,2,21,23,0,50000,0,18293.74,62326.1
男,2,22,24,0,50000,0,19742.93,63409.9
男,2,23,25,0,50000,0,21252.81,64512.9
男,2,24,26,0,50000,0,22825.88,65635.4
男,2,25,27,0,50000,0,24464,66777.8
男,2,26,28,0,50000,0,26169.82,67940.3
男,2,27,29,0,50000,0,27945.49,69123.5
男,2,28,30,0,50000,0,29793.67,70327.7
男,2,29,31,0,50000,0,31716.81,71553.4
男,2,30,32,0,50000,0,33717.78,72800.9
男,2,31,33,0,50000,0,35799.17,74070.7
男,2,32,34,0,50000,0,37964.08,75363.3
男,2,33,35,0,50000,0,40215.04,76679.3
男,2,34,36,0,50000,0,42555.33,78019.1
男,2,35,37,0,50000,0,44988.12,79383.3
男,2,36,38,0,50000,0,47516.7,80772.5
男,2,37,39,0,50000,0,50144.19,82186.1
男,2,38,40,0,50000,0,52874.31,83624.3
男,2,39,41,0,50000,0,55710.65,85087.7
男,2,40,42,0,50000,0,58656.91,86576.8
男,2,41,43,0,50000,0,61716.6,88091.8
男,2,42,44,0,50000,0,64893.95,89633.4
男,2,43,45,0,50000,0,68193.02,91202
男,2,44,46,0,50000,0,71618,92798.1
男,2,45,47,0,50000,0,75173.2,94422
男,2,46,48,0,50000,0,78863.06,96074.4
男,2,47,49,0,50000,0,82692.19,97755.7
男,2,48,50,0,50000,0,86665.68,99466.4
男,2,49,51,0,50000,0,90788.43,101207.1
男,2,50,52,0,50000,0,95065.08,102978.2
男,2,51,53,0,50000,0,99501.22,104780.3
男,2,52,54,0,50000,0,104102.63,106613.9
男,2,53,55,0,50000,0,108874.41,108479.6
男,2,54,56,0,50000,0,113822.69,110378
男,2,55,57,0,50000,0,118953.34,112309.6
男,2,56,58,0,50000,0,124272.88,114275
男,2,57,59,0,50000,0,129787.11,116274.8
男,2,58,60,0,50000,0,135503.41,118309.6
男,2,59,61,0,50000,0,141427.94,120380
男,2,60,62,0,50000,0,147568.04,122486.6
男,2,61,63,0,50000,0,153931.32,124630.1
男,2,62,64,0,50000,0,160525.05,126811
男,2,63,65,0,50000,0,167357.29,129030.2
男,2,64,66,0,50000,0,174435.23,131288.2
男,2,65,67,0,50000,0,181767.98,133585.6
男,2,66,68,0,50000,0,189363.78,135923.3
男,2,67,69,0,50000,0,197231.7,138301.9
男,2,68,70,0,50000,0,205380.49,140722.1
男,2,69,71,0,50000,0,213819.79,143184.6
男,2,70,72,0,50000,0,222560.19,145690.2
男,2,71,73,0,50000,0,231609.97,148239.7
男,2,72,74,0,50000,0,240981,150833.7
男,2,73,75,0,50000,0,250683.48,153473.1
男,2,74,76,0,50000,0,260727.91,156158.7
男,2,75,77,0,50000,0,271127.25,158891.2
男,2,76,78,0,50000,0,281891.2,161671.6
男,2,77,79,0,50000,0,293034.25,164500.5
男,2,78,80,0,50000,0,304567.51,167379
男,2,79,81,0,50000,0,316503.97,170307.7
男,2,80,82,0,50000,0,328857.02,173287.7
男,2,81,83,0,50000,0,341641.28,176319.7
男,2,82,84,0,50000,0,354870.97,179404.8
男,2,83,85,0,50000,0,368559.91,182543.8
男,2,84,86,0,50000,0,382723.16,185737.6
男,2,85,87,0,50000,0,397378.02,188987.2
男,2,86,88,0,50000,0,412539.64,192293.7
男,2,87,89,0,50000,0,428225.44,195657.9
男,2,88,90,0,50000,0,444451.46,199080.8
男,2,89,91,0,50000,0,461236.16,202563.6
男,2,90,92,0,50000,0,478597.59,206107.1
男,2,91,93,0,50000,0,496556.3,209712.6
男,2,92,94,0,50000,0,515129.43,213380.9
男,2,93,95,0,50000,0,534339.78,217113.3
男,2,94,96,0,50000,0,554205.56,220910.7
男,2,95,97,0,50000,0,574750.9,224774.4
男,2,96,98,0,50000,0,595996.28,228705.5
男,2,97,99,0,50000,0,617965.01,232705.1
男,2,98,100,0,50000,0,640679.92,236774.4
男,2,99,101,0,50000,0,664168.07,240914.6
男,2,100,102,0,50000,0,688451.36,245126.9
男,2,101,103,0,50000,0,713558.36,249412.6
男,2,102,104,0,50000,0,739514.85,253772.9
男,2,103,105,0,50000,0,766348.55,258209.1
男,2,104,106,0,50000,0,0,0
男,3,1,4,10000,10000,0,15.48,1012.5
男,3,2,5,10000,20000,0,67.13,2615.4
男,3,3,6,10000,30000,0,319.83,9763.9
男,3,4,7,10000,40000,0,874.62,24588.5
男,3,5,8,10000,50000,0,1853.94,47249.1
男,3,6,9,0,50000,0,2574.35,48075.6
男,3,7,10,0,50000,0,3329.01,48916.6
男,3,8,11,0,50000,0,4119.26,49772.6
男,3,9,12,0,50000,0,4946.34,50643.6
男,3,10,13,0,50000,0,5811.73,51529.8
男,3,11,14,0,50000,0,6716.78,52431.6
男,3,12,15,0,50000,0,7662.96,53349.2
男,3,13,16,0,50000,0,8651.82,54282.8
男,3,14,17,0,50000,0,9684.88,55232.7
男,3,15,18,0,50000,0,10763.86,56199.3
男,3,16,19,0,50000,0,11890.32,57175.1
男,3,17,20,0,50000,0,13065.85,58167.9
男,3,18,21,0,50000,0,14292.36,59178.2
男,3,19,22,0,50000,0,15571.54,60206.3
男,3,20,23,0,50000,0,16905.42,61252.4
男,3,21,24,0,50000,0,18295.9,62317
男,3,22,25,0,50000,0,19745.05,63400.4
男,3,23,26,0,50000,0,21254.89,64503
男,3,24,27,0,50000,0,22827.9,65625
男,3,25,28,0,50000,0,24465.95,66766.8
男,3,26,29,0,50000,0,26171.7,67928.9
男,3,27,30,0,50000,0,27947.27,69111.6
男,3,28,31,0,50000,0,29795.36,70315.2
男,3,29,32,0,50000,0,31718.39,71540.3
男,3,30,33,0,50000,0,33719.23,72787.3
男,3,31,34,0,50000,0,35800.49,74056.6
男,3,32,35,0,50000,0,37965.24,75348.7
男,3,33,36,0,50000,0,40216.03,76664.1
男,3,34,37,0,50000,0,42556.14,78003.5
男,3,35,38,0,50000,0,44988.74,79367.4
男,3,36,39,0,50000,0,47517.12,80756.3
男,3,37,40,0,50000,0,50144.39,82169.5
男,3,38,41,0,50000,0,52874.29,83607.5
男,3,39,42,0,50000,0,55710.4,85070.6
男,3,40,43,0,50000,0,58656.41,86559.3
男,3,41,44,0,50000,0,61715.84,88074.1
男,3,42,45,0,50000,0,64892.91,89615.4
男,3,43,46,0,50000,0,68191.7,91183.7
男,3,44,47,0,50000,0,71616.38,92779.4
男,3,45,48,0,50000,0,75171.26,94403
男,3,46,49,0,50000,0,78860.8,96055.1
男,3,47,50,0,50000,0,82689.59,97736
男,3,48,51,0,50000,0,86662.72,99446.4
男,3,49,52,0,50000,0,90785.09,101186.7
男,3,50,53,0,50000,0,95061.35,102957.4
男,3,51,54,0,50000,0,99497.09,104759.2
男,3,52,55,0,50000,0,104098.07,106592.4
男,3,53,56,0,50000,0,108869.4,108457.8
男,3,54,57,0,50000,0,113817.21,110355.8
男,3,55,58,0,50000,0,118947.38,112287
男,3,56,59,0,50000,0,124266.42,114252
男,3,57,60,0,50000,0,129780.12,116251.4
男,3,58,61,0,50000,0,135495.87,118285.7
男,3,59,62,0,50000,0,141419.83,120355.7
男,3,60,63,0,50000,0,147559.34,122461.9
男,3,61,64,0,50000,0,153922,124604.9
男,3,62,65,0,50000,0,160515.08,126785.5
男,3,63,66,0,50000,0,167346.1,129004.2
男,3,64,67,0,50000,0,174423.91,131261.7
男,3,65,68,0,50000,0,181755.92,133558.7
男,3,66,69,0,50000,0,189350.95,135895.9
男,3,67,70,0,50000,0,197218.08,138274
男,3,68,71,0,50000,0,205366.05,140693.7
男,3,69,72,0,50000,0,213804.5,143155.7
男,3,70,73,0,50000,0,222543.36,145660.8
男,3,71,74,0,50000,0,231592.88,148209.7
男,3,72,75,0,50000,0,240962.27,150803.2
男,3,73,76,0,50000,0,250663.76,153442
男,3,74,77,0,50000,0,260707.86,156127.1
男,3,75,78,0,50000,0,271105.39,158859
男,3,76,79,0,50000,0,281868.96,161638.8
男,3,77,80,0,50000,0,293010.08,164467.1
男,3,78,81,0,50000,0,304542.13,167344.9
男,3,79,82,0,50000,0,316477.33,170273
男,3,80,83,0,50000,0,328829.07,173252.3
男,3,81,84,0,50000,0,341611.97,176283.7
男,3,82,85,0,50000,0,354839.41,179368.1
男,3,83,86,0,50000,0,368526.87,182506.4
男,3,84,87,0,50000,0,382689.46,185699.5
男,3,85,88,0,50000,0,397341.83,188948.4
男,3,86,89,0,50000,0,412501.8,192254.1
男,3,87,90,0,50000,0,428184.93,195617.5
男,3,88,91,0,50000,0,444409.18,199039.6
男,3,89,92,0,50000,0,461192.04,202521.6
男,3,90,93,0,50000,0,478551.54,206064.2
男,3,91,94,0,50000,0,496507.24,209668.8
男,3,92,95,0,50000,0,515078.29,213336.2
男,3,93,96,0,50000,0,534285.43,217067.6
男,3,94,97,0,50000,0,554148.96,220864.1
男,3,95,98,0,50000,0,574690.87,224726.8
男,3,96,99,0,50000,0,595932.7,228656.8
男,3,97,100,0,50000,0,617898.89,232655.3
男,3,98,101,0,50000,0,640611.16,236723.5
男,3,99,102,0,50000,0,664094.21,240862.5
男,3,100,103,0,50000,0,688374.62,245073.6
男,3,101,104,0,50000,0,713477.42,249358.1
男,3,102,105,0,50000,0,739429.53,253717.1
男,3,103,106,0,50000,0,0,0
男,4,1,5,10000,10000,0,15.91,1032.5
男,4,2,6,10000,20000,0,68.56,2667
男,4,3,7,10000,30000,0,322.19,9828.2
男,4,4,8,10000,40000,0,877.08,24642.8
男,4,5,9,10000,50000,0,1854.84,47249.4
男,4,6,10,0,50000,0,2575.35,48075.9
男,4,7,11,0,50000,0,3330.11,48916.9
男,4,8,12,0,50000,0,4120.47,49772.9
男,4,9,13,0,50000,0,4947.67,50643.9
男,4,10,14,0,50000,0,5813.17,51530.1
男,4,11,15,0,50000,0,6718.34,52431.9
男,4,12,16,0,50000,0,7664.65,53349.5
男,4,13,17,0,50000,0,8653.64,54283.1
男,4,14,18,0,50000,0,9686.84,55233
男,4,15,19,0,50000,0,10765.97,56191.6
男,4,16,20,0,50000,0,11892.41,57166.9
男,4,17,21,0,50000,0,13067.93,58159.3
男,4,18,22,0,50000,0,14294.41,59169.1
男,4,19,23,0,50000,0,15573.55,60196.7
男,4,20,24,0,50000,0,16907.38,61242.5
男,4,21,25,0,50000,0,18297.81,62306.6
男,4,22,26,0,50000,0,19746.9,63389.5
男,4,23,27,0,50000,0,21256.67,64491.5
男,4,24,28,0,50000,0,22829.59,65613
男,4,25,29,0,50000,0,24467.55,66754.3
男,4,26,30,0,50000,0,26173.19,67915.8
男,4,27,31,0,50000,0,27948.64,69097.8
男,4,28,32,0,50000,0,29796.59,70300.9
男,4,29,33,0,50000,0,31719.46,71525.3
男,4,30,34,0,50000,0,33720.14,72771.7
男,4,31,35,0,50000,0,35801.21,74040.3
男,4,32,36,0,50000,0,37965.77,75331.9
男,4,33,37,0,50000,0,40216.34,76646.8
男,4,34,38,0,50000,0,42556.22,77985.7
男,4,35,39,0,50000,0,44988.58,79349.1
男,4,36,40,0,50000,0,47516.69,80737.7
男,4,37,41,0,50000,0,50143.69,82150.6
男,4,38,42,0,50000,0,52873.3,83588.2
男,4,39,43,0,50000,0,55709.11,85051
男,4,40,44,0,50000,0,58654.8,86539.4
男,4,41,45,0,50000,0,61713.9,88053.8
男,4,42,46,0,50000,0,64890.64,89594.8
男,4,43,47,0,50000,0,68189.06,91162.7
男,4,44,48,0,50000,0,71613.36,92758
男,4,45,49,0,50000,0,75167.85,94381.3
男,4,46,50,0,50000,0,78856.98,96032.9
男,4,47,51,0,50000,0,82685.34,97713.5
男,4,48,52,0,50000,0,86658.02,99423.5
男,4,49,53,0,50000,0,90779.54,101163.4
男,4,50,54,0,50000,0,95055.71,102933.7
男,4,51,55,0,50000,0,99490.93,104735
男,4,52,56,0,50000,0,104091.38,106567.9
男,4,53,57,0,50000,0,108862.15,108432.8
男,4,54,58,0,50000,0,113809.39,110330.4
男,4,55,59,0,50000,0,118938.96,112261.1
男,4,56,60,0,50000,0,124256.91,114225.7
男,4,57,61,0,50000,0,129770.43,116224.6
男,4,58,62,0,50000,0,135485.5,118258.5
男,4,59,63,0,50000,0,141408.75,120328
男,4,60,64,0,50000,0,147547.52,122433.7
男,4,61,65,0,50000,0,153909.41,124576.2
男,4,62,66,0,50000,0,160501.7,126756.3
男,4,63,67,0,50000,0,167331.88,128974.4
男,4,64,68,0,50000,0,174408.82,131231.4
男,4,65,69,0,50000,0,181739.94,133527.9
男,4,66,70,0,50000,0,189334.03,135864.5
男,4,67,71,0,50000,0,197199.58,138242.1
男,4,68,72,0,50000,0,205347.15,140661.2
男,4,69,73,0,50000,0,213784.54,143122.6
男,4,70,74,0,50000,0,222522.31,145627.1
男,4,71,75,0,50000,0,231570.03,148175.4
男,4,72,76,0,50000,0,240938.92,150768.3
男,4,73,77,0,50000,0,250639.17,153406.5
男,4,74,78,0,50000,0,260681.28,156090.9
男,4,75,79,0,50000,0,271077.48,158822.2
男,4,76,80,0,50000,0,281839.68,161601.2
男,4,77,81,0,50000,0,292979.37,164428.9
男,4,78,82,0,50000,0,304509.93,167306
男,4,79,83,0,50000,0,316443.59,170233.4
男,4,80,84,0,50000,0,328793.72,173211.9
男,4,81,85,0,50000,0,341574.95,176242.6
男,4,82,86,0,50000,0,354800.65,179326.2
男,4,83,87,0,50000,0,368485.46,182463.6
男,4,84,88,0,50000,0,382646.19,185655.9
男,4,85,89,0,50000,0,397296.63,188904
男,4,86,90,0,50000,0,412454.58,192208.8
男,4,87,91,0,50000,0,428135.62,195571.3
男,4,88,92,0,50000,0,444356.74,198992.6
男,4,89,93,0,50000,0,461137.34,202473.5
男,4,90,94,0,50000,0,478493.49,206015.3
男,4,91,95,0,50000,0,496446.75,209618.8
男,4,92,96,0,50000,0,515015.26,213285.2
男,4,93,97,0,50000,0,534218.71,217015.5
男,4,94,98,0,50000,0,554079.5,220810.9
男,4,95,99,0,50000,0,574617.47,224672.4
男,4,96,100,0,50000,0,595856.35,228601.2
男,4,97,101,0,50000,0,617817.19,232598.5
男,4,98,102,0,50000,0,640526.27,236665.4
男,4,99,103,0,50000,0,664005.98,240803.2
男,4,100,104,0,50000,0,688281.74,245013
男,4,101,105,0,50000,0,713379.67,249296
男,4,102,106,0,50000,0,0,0
男,5,1,6,10000,10000,0,16.35,1052.8
男,5,2,7,10000,20000,0,70.03,2719.5
男,5,3,8,10000,30000,0,324.6,9893.6
男,5,4,9,10000,40000,0,879.59,24698
男,5,5,10,10000,50000,0,1855.75,47249.6
男,5,6,11,0,50000,0,2576.36,48076
男,5,7,12,0,50000,0,3331.23,48917
男,5,8,13,0,50000,0,4121.7,49772.9
男,5,9,14,0,50000,0,4949.01,50643.9
男,5,10,15,0,50000,0,5814.64,51530.2
男,5,11,16,0,50000,0,6719.93,52432
男,5,12,17,0,50000,0,7666.37,53349.5
男,5,13,18,0,50000,0,8655.5,54283.1
男,5,14,19,0,50000,0,9688.84,55224.7
男,5,15,20,0,50000,0,10767.95,56182.8
男,5,16,21,0,50000,0,11894.37,57157.6
男,5,17,22,0,50000,0,13069.85,58149.5
男,5,18,23,0,50000,0,14296.29,59158.9
男,5,19,24,0,50000,0,15575.37,60186
男,5,20,25,0,50000,0,16909.14,61231.2
男,5,21,26,0,50000,0,18299.5,62294.9
男,5,22,27,0,50000,0,19748.5,63377.2
男,5,23,28,0,50000,0,21258.17,64478.7
男,5,24,29,0,50000,0,22830.99,65599.5
男,5,25,30,0,50000,0,24468.82,66740.2
男,5,26,31,0,50000,0,26174.32,67901
男,5,27,32,0,50000,0,27949.62,69082.4
男,5,28,33,0,50000,0,29797.39,70284.7
男,5,29,34,0,50000,0,31720.08,71508.5
男,5,30,35,0,50000,0,33720.55,72754.1
男,5,31,36,0,50000,0,35801.4,74022.2
男,5,32,37,0,50000,0,37965.71,75313
男,5,33,38,0,50000,0,40216.03,76627.3
男,5,34,39,0,50000,0,42555.63,77965.6
男,5,35,40,0,50000,0,44987.68,79328.6
男,5,36,41,0,50000,0,47515.48,80716.8
男,5,37,42,0,50000,0,50142.15,82129.4
男,5,38,43,0,50000,0,52871.42,83566.6
男,5,39,44,0,50000,0,55706.86,85029.1
男,5,40,45,0,50000,0,58652.17,86517.1
男,5,41,46,0,50000,0,61710.88,88031.1
男,5,42,47,0,50000,0,64887.2,89571.6
