性别,投保年龄,保单年度,年龄,年交保费,累计保费,年金,累计红利,现金价值
男,0,87,87,0,30000,0,266622.89,119305
男,0,88,88,0,30000,0,276690.32,121392.3
男,0,89,89,0,30000,0,287104.48,123516.1
男,0,90,90,0,30000,0,297875.94,125676.9
男,0,91,91,0,30000,0,309016.82,127875.5
男,0,92,92,0,30000,0,320538.96,130112.5
男,0,93,93,0,30000,0,332455.87,132388.6
男,0,94,94,0,30000,0,344778.82,134704.4
男,0,95,95,0,30000,0,357522.75,137060.6
男,0,96,96,0,30000,0,370700.32,139457.8
男,0,97,97,0,30000,0,384325.98,141896.9
男,0,98,98,0,30000,0,398414.59,144378.6
男,0,99,99,0,30000,0,412981.45,146903.4
男,0,100,100,0,30000,0,428041.59,149472.3
男,0,101,101,0,30000,0,443611.21,152086
男,0,102,102,0,30000,0,459707.8,154745.2
男,0,103,103,0,30000,0,476347.76,157450.7
男,0,104,104,0,30000,0,493548,160203.3
男,0,105,105,0,30000,0,511328.32,163003.8
男,0,106,106,0,30000,0,0,0
男,1,1,2,10000,10000,0,19.99,1288.5
男,1,2,3,10000,20000,0,76.17,3422.2
男,1,3,4,10000,30000,0,354.56,13649.3
男,1,4,5,0,30000,0,847.92,21136.8
男,1,5,6,0,30000,0,1567.83,28796.1
男,1,6,7,0,30000,0,2020.58,29299.9
男,1,7,8,0,30000,0,2494.64,29812.6
男,1,8,9,0,30000,0,2990.83,30334.3
男,1,9,10,0,30000,0,3509.93,30865.2
男,1,10,11,0,30000,0,4052.85,31405.3
男,1,11,12,0,30000,0,4620.42,31954.9
男,1,12,13,0,30000,0,5213.57,32514.1
男,1,13,14,0,30000,0,5833.24,33083.1
男,1,14,15,0,30000,0,6480.38,33662.1
男,1,15,16,0,30000,0,7156.07,34251.1
男,1,16,17,0,30000,0,7861.26,34850.5
男,1,17,18,0,30000,0,8597.03,35460.4
男,1,18,19,0,30000,0,9364.57,36076.9
男,1,19,20,0,30000,0,10164.86,36704.3
男,1,20,21,0,30000,0,10999.15,37342.6
男,1,21,22,0,30000,0,11868.62,37992.3
男,1,22,23,0,30000,0,12774.57,38653.4
男,1,23,24,0,30000,0,13718.22,39326.2
男,1,24,25,0,30000,0,14701.13,40011
男,1,25,26,0,30000,0,15724.46,40707.8
男,1,26,27,0,30000,0,16789.86,41417.1
男,1,27,28,0,30000,0,17898.64,42138.9
男,1,28,29,0,30000,0,19052.47,42873.6
男,1,29,30,0,30000,0,20252.85,43621.3
男,1,30,31,0,30000,0,21501.58,44382.5
男,1,31,32,0,30000,0,22800.26,45157.2
男,1,32,33,0,30000,0,24150.81,45945.9
男,1,33,34,0,30000,0,25554.79,46748.8
男,1,34,35,0,30000,0,27014.25,47566.3
男,1,35,36,0,30000,0,28531.14,48398.7
男,1,36,37,0,30000,0,30107.51,49245.7
男,1,37,38,0,30000,0,31745.27,50107.5
男,1,38,39,0,30000,0,33446.74,50984.4
男,1,39,40,0,30000,0,35214.13,51876.6
男,1,40,41,0,30000,0,37049.74,52784.4
男,1,41,42,0,30000,0,38955.74,53708.2
男,1,42,43,0,30000,0,40934.75,54648.1
男,1,43,44,0,30000,0,42989.3,55604.4
男,1,44,45,0,30000,0,45121.96,56577.5
男,1,45,46,0,30000,0,47335.43,57567.6
男,1,46,47,0,30000,0,49632.44,58575
男,1,47,48,0,30000,0,52015.85,59600.1
男,1,48,49,0,30000,0,54488.81,60643.1
男,1,49,50,0,30000,0,57054.37,61704.3
男,1,50,51,0,30000,0,59715.39,62784.1
男,1,51,52,0,30000,0,62475.34,63882.8
男,1,52,53,0,30000,0,65337.79,65000.8
男,1,53,54,0,30000,0,68305.91,66138.3
男,1,54,55,0,30000,0,71383.5,67295.7
男,1,55,56,0,30000,0,74574.19,68473.3
男,1,56,57,0,30000,0,77882.01,69671.6
男,1,57,58,0,30000,0,81310.56,70890.9
男,1,58,59,0,30000,0,84864.41,72131.4
男,1,59,60,0,30000,0,88547.38,73393.7
男,1,60,61,0,30000,0,92364.33,74678.1
男,1,61,62,0,30000,0,96319.01,75984.9
男,1,62,63,0,30000,0,100416.89,77314.7
男,1,63,64,0,30000,0,104662.65,78667.6
男,1,64,65,0,30000,0,109060.72,80044.3
男,1,65,66,0,30000,0,113616.75,81445
男,1,66,67,0,30000,0,118335.85,82870.3
男,1,67,68,0,30000,0,123223.64,84320.5
男,1,68,69,0,30000,0,128285.53,85796
男,1,69,70,0,30000,0,133527.88,87297.4
男,1,70,71,0,30000,0,138956.06,88825
男,1,71,72,0,30000,0,144576.4,90379.4
男,1,72,73,0,30000,0,150395.85,91961
男,1,73,74,0,30000,0,156420.71,93570.2
男,1,74,75,0,30000,0,162657.94,95207.5
男,1,75,76,0,30000,0,169114.22,96873.5
男,1,76,77,0,30000,0,175797.37,98568.7
男,1,77,78,0,30000,0,182714.5,100293.5
男,1,78,79,0,30000,0,189873.92,102048.4
男,1,79,80,0,30000,0,197283.68,103834.1
男,1,80,81,0,30000,0,204951.08,105650.9
男,1,81,82,0,30000,0,212885.66,107499.6
男,1,82,83,0,30000,0,221096.24,109380.5
男,1,83,84,0,30000,0,229591.37,111294.3
男,1,84,85,0,30000,0,238380.91,113241.6
男,1,85,86,0,30000,0,247474.49,115222.9
男,1,86,87,0,30000,0,256882.02,117238.8
男,1,87,88,0,30000,0,266614.3,119290
男,1,88,89,0,30000,0,276681.27,121377
男,1,89,90,0,30000,0,287094.34,123500.4
男,1,90,91,0,30000,0,297865.3,125661
男,1,91,92,0,30000,0,309005.65,127859.2
男,1,92,93,0,30000,0,320527.24,130095.9
男,1,93,94,0,30000,0,332442.93,132371.5
男,1,94,95,0,30000,0,344765.27,134686.9
男,1,95,96,0,30000,0,357507.89,137042.7
男,1,96,97,0,30000,0,370684.12,139439.5
男,1,97,98,0,30000,0,384309.1,141878.2
男,1,98,99,0,30000,0,398396.27,144359.3
男,1,99,100,0,30000,0,412961.65,146883.7
男,1,100,101,0,30000,0,428021,149452.1
男,1,101,102,0,30000,0,443589.8,152065.3
男,1,102,103,0,30000,0,459683.97,154723.9
男,1,103,104,0,30000,0,476322.23,157428.8
男,1,104,105,0,30000,0,493521.49,160180.8
男,1,105,106,0,30000,0,0,0
男,2,1,3,10000,10000,0,20.45,1313.7
男,2,2,4,10000,20000,0,77.72,3488.8
男,2,3,5,10000,30000,0,356.94,13734.1
男,2,4,6,0,30000,0,850.01,21181.3
男,2,5,7,0,30000,0,1568.36,28796.9
男,2,6,8,0,30000,0,2021.18,29300.7
男,2,7,9,0,30000,0,2495.29,29813.3
男,2,8,10,0,30000,0,2991.55,30335.1
男,2,9,11,0,30000,0,3510.71,30865.9
男,2,10,12,0,30000,0,4053.7,31406.1
男,2,11,13,0,30000,0,4621.34,31955.7
男,2,12,14,0,30000,0,5214.56,32514.9
男,2,13,15,0,30000,0,5834.31,33083.9
男,2,14,16,0,30000,0,6481.54,33662.9
男,2,15,17,0,30000,0,7157.31,34252
男,2,16,18,0,30000,0,7862.58,34851.4
男,2,17,19,0,30000,0,8598.44,35457.1
男,2,18,20,0,30000,0,9366,36073.3
男,2,19,21,0,30000,0,10166.29,36700.4
男,2,20,22,0,30000,0,11000.58,37338.6
男,2,21,23,0,30000,0,11870.06,37988
男,2,22,24,0,30000,0,12775.99,38648.9
男,2,23,25,0,30000,0,13719.63,39321.5
男,2,24,26,0,30000,0,14702.54,40006
男,2,25,27,0,30000,0,15725.85,40702.7
男,2,26,28,0,30000,0,16791.22,41411.7
男,2,27,29,0,30000,0,17899.97,42133.2
男,2,28,30,0,30000,0,19053.77,42867.7
男,2,29,31,0,30000,0,20254.12,43615.2
男,2,30,32,0,30000,0,21502.8,44376
男,2,31,33,0,30000,0,22801.43,45150.5
男,2,32,34,0,30000,0,24151.93,45939
男,2,33,35,0,30000,0,25555.85,46741.7
男,2,34,36,0,30000,0,27015.24,47559
男,2,35,37,0,30000,0,28532.06,48391.3
男,2,36,38,0,30000,0,30108.35,49238.1
男,2,37,39,0,30000,0,31746.04,50099.8
男,2,38,40,0,30000,0,33447.42,50976.5
男,2,39,41,0,30000,0,35214.72,51868.6
男,2,40,42,0,30000,0,37050.23,52776.3
男,2,41,43,0,30000,0,38956.14,53699.9
男,2,42,44,0,30000,0,40935.05,54639.7
男,2,43,45,0,30000,0,42989.48,55595.8
男,2,44,46,0,30000,0,45122.04,56568.8
男,2,45,47,0,30000,0,47335.38,57558.7
男,2,46,48,0,30000,0,49632.27,58566
男,2,47,49,0,30000,0,52015.54,59590.9
男,2,48,50,0,30000,0,54488.37,60633.7
男,2,49,51,0,30000,0,57053.78,61694.8
男,2,50,52,0,30000,0,59714.65,62774.5
男,2,51,53,0,30000,0,62474.44,63873
男,2,52,54,0,30000,0,65336.73,64990.8
男,2,53,55,0,30000,0,68304.68,66128.1
男,2,54,56,0,30000,0,71382.08,67285.3
男,2,55,57,0,30000,0,74572.58,68462.8
男,2,56,58,0,30000,0,77880.2,69660.9
男,2,57,59,0,30000,0,81308.55,70880
男,2,58,60,0,30000,0,84862.18,72120.3
男,2,59,61,0,30000,0,88544.92,73382.4
男,2,60,62,0,30000,0,92361.32,74666.6
男,2,61,63,0,30000,0,96316.08,75973.2
男,2,62,64,0,30000,0,100413.7,77302.7
男,2,63,65,0,30000,0,104659.19,78655.5
男,2,64,66,0,30000,0,109056.99,80032
男,2,65,67,0,30000,0,113612.73,81432.5
男,2,66,68,0,30000,0,118331.53,82857.5
男,2,67,69,0,30000,0,123219,84307.5
男,2,68,70,0,30000,0,128280.56,85782.8
男,2,69,71,0,30000,0,133522.17,87283.9
男,2,70,72,0,30000,0,138950.4,88811.3
男,2,71,73,0,30000,0,144570.36,90365.4
男,2,72,74,0,30000,0,150389.42,91946.7
男,2,73,75,0,30000,0,156413.89,93555.7
男,2,74,76,0,30000,0,162650.25,95192.8
男,2,75,77,0,30000,0,169106.55,96858.5
男,2,76,78,0,30000,0,175788.78,98553.4
男,2,77,79,0,30000,0,182705.92,100277.9
男,2,78,80,0,30000,0,189864.84,102032.5
男,2,79,81,0,30000,0,197273.59,103817.9
男,2,80,82,0,30000,0,204940.46,105634.4
男,2,81,83,0,30000,0,212874.48,107482.7
男,2,82,84,0,30000,0,221084.49,109363.4
男,2,83,85,0,30000,0,229579.01,111276.9
男,2,84,86,0,30000,0,238367.38,113223.8
男,2,85,87,0,30000,0,247460.31,115204.7
男,2,86,88,0,30000,0,256867.17,117220.3
男,2,87,89,0,30000,0,266598.75,119271.1
男,2,88,90,0,30000,0,276664.98,121357.7
男,2,89,91,0,30000,0,287077.29,123480.7
男,2,90,92,0,30000,0,297846.84,125640.9
男,2,91,93,0,30000,0,308986.36,127838.7
男,2,92,94,0,30000,0,320506.45,130074.9
男,2,93,95,0,30000,0,332421.24,132350.1
男,2,94,96,0,30000,0,344741.98,134665
男,2,95,97,0,30000,0,357483.62,137020.3
男,2,96,98,0,30000,0,370658.83,139416.6
男,2,97,99,0,30000,0,384282.04,141854.7
男,2,98,100,0,30000,0,398367.39,144335.3
男,2,99,101,0,30000,0,412931.61,146859.1
男,2,100,102,0,30000,0,427988.26,149426.9
男,2,101,103,0,30000,0,443555.03,152039.4
男,2,102,104,0,30000,0,459647.88,154697.4
男,2,103,105,0,30000,0,476283.95,157401.7
男,2,104,106,0,30000,0,0,0
男,3,1,4,10000,10000,0,20.92,1339.4
男,3,2,5,10000,20000,0,79.29,3556.9
男,3,3,6,10000,30000,0,359.37,13821
男,3,4,7,0,30000,0,852.14,21226.7
男,3,5,8,0,30000,0,1568.9,28797.3
男,3,6,9,0,30000,0,2021.76,29301.1
男,3,7,10,0,30000,0,2495.94,29813.8
男,3,8,11,0,30000,0,2992.25,30335.5
男,3,9,12,0,30000,0,3511.48,30866.4
男,3,10,13,0,30000,0,4054.54,31406.5
男,3,11,14,0,30000,0,4622.25,31956.1
男,3,12,15,0,30000,0,5215.54,32515.4
男,3,13,16,0,30000,0,5835.37,33084.4
男,3,14,17,0,30000,0,6482.67,33663.4
男,3,15,18,0,30000,0,7158.52,34252.5
男,3,16,19,0,30000,0,7863.88,34847.4
男,3,17,20,0,30000,0,8599.74,35452.8
男,3,18,21,0,30000,0,9367.29,36068.9
男,3,19,22,0,30000,0,10167.57,36695.7
男,3,20,23,0,30000,0,11001.86,37333.7
男,3,21,24,0,30000,0,11871.31,37982.9
男,3,22,25,0,30000,0,12777.22,38643.5
男,3,23,26,0,30000,0,13720.84,39315.9
男,3,24,27,0,30000,0,14703.71,40000.1
男,3,25,28,0,30000,0,15726.98,40696.5
男,3,26,29,0,30000,0,16792.31,41405.2
男,3,27,30,0,30000,0,17901.01,42126.4
男,3,28,31,0,30000,0,19054.75,42860.5
男,3,29,32,0,30000,0,20255.04,43607.8
男,3,30,33,0,30000,0,21503.65,44368.3
男,3,31,34,0,30000,0,22802.2,45142.6
男,3,32,35,0,30000,0,24152.61,45930.8
男,3,33,36,0,30000,0,25556.44,46733.2
男,3,34,37,0,30000,0,27015.73,47550.3
男,3,35,38,0,30000,0,28532.45,48382.4
男,3,36,39,0,30000,0,30108.63,49229.1
男,3,37,40,0,30000,0,31746.19,50090.6
男,3,38,41,0,30000,0,33447.45,50967.2
男,3,39,42,0,30000,0,35214.62,51859.1
男,3,40,43,0,30000,0,37050,52766.7
男,3,41,44,0,30000,0,38955.76,53690.1
男,3,42,45,0,30000,0,40934.52,54629.7
男,3,43,46,0,30000,0,42988.8,55585.7
男,3,44,47,0,30000,0,45121.19,56558.4
男,3,45,48,0,30000,0,47334.36,57548.2
男,3,46,49,0,30000,0,49631.07,58555.3
男,3,47,50,0,30000,0,52014.16,59580
男,3,48,51,0,30000,0,54486.79,60622.6
男,3,49,52,0,30000,0,57052,61683.5
男,3,50,53,0,30000,0,59712.65,62763
男,3,51,54,0,30000,0,62472.22,63861.3
男,3,52,55,0,30000,0,65334.27,64978.9
男,3,53,56,0,30000,0,68301.97,66116
男,3,54,57,0,30000,0,71379.12,67273
男,3,55,58,0,30000,0,74569.35,68450.3
男,3,56,59,0,30000,0,77876.7,69648.1
男,3,57,60,0,30000,0,81304.76,70867
男,3,58,61,0,30000,0,84858.09,72107.1
男,3,59,62,0,30000,0,88540.52,73369
男,3,60,63,0,30000,0,92356.59,74652.9
男,3,61,64,0,30000,0,96311,75959.3
男,3,62,65,0,30000,0,100408.28,77288.6
男,3,63,66,0,30000,0,104653.05,78641.1
男,3,64,67,0,30000,0,109050.81,80017.3
男,3,65,68,0,30000,0,113606.15,81417.5
男,3,66,69,0,30000,0,118324.53,82842.3
男,3,67,70,0,30000,0,123211.57,84292
男,3,68,71,0,30000,0,128272.67,85767
男,3,69,72,0,30000,0,133513.81,87267.9
男,3,70,73,0,30000,0,138941.15,88795
男,3,71,74,0,30000,0,144561.02,90348.8
男,3,72,75,0,30000,0,150379.12,91929.8
男,3,73,76,0,30000,0,156403.04,93538.4
男,3,74,77,0,30000,0,162639.28,95175.2
男,3,75,78,0,30000,0,169094.52,96840.6
男,3,76,79,0,30000,0,175776.6,98535.2
男,3,77,80,0,30000,0,182692.62,100259.3
男,3,78,81,0,30000,0,189850.88,102013.6
男,3,79,82,0,30000,0,197258.93,103798.6
男,3,80,83,0,30000,0,204925.07,105614.8
男,3,81,84,0,30000,0,212858.35,107462.8
男,3,82,85,0,30000,0,221067.05,109343
男,3,83,86,0,30000,0,229560.76,111256.1
男,3,84,87,0,30000,0,238348.82,113202.6
男,3,85,88,0,30000,0,247440.32,115183.2
男,3,86,89,0,30000,0,256846.27,117198.3
男,3,87,90,0,30000,0,266576.31,119248.6
男,3,88,91,0,30000,0,276641.56,121334.8
男,3,89,92,0,30000,0,287052.85,123457.4
男,3,90,93,0,30000,0,297821.33,125617
男,3,91,94,0,30000,0,308959.12,127814.3
男,3,92,95,0,30000,0,320478.06,130050
男,3,93,96,0,30000,0,332391,132324.7
男,3,94,97,0,30000,0,344710.49,134639
男,3,95,98,0,30000,0,357450.16,136993.7
男,3,96,99,0,30000,0,370623.34,139389.4
男,3,97,100,0,30000,0,384245.14,141826.9
男,3,98,101,0,30000,0,398329.02,144306.9
男,3,99,102,0,30000,0,412890.25,146830.1
男,3,100,103,0,30000,0,427945.31,149397.2
男,3,101,104,0,30000,0,443509.67,152009
男,3,102,105,0,30000,0,459599.99,154666.2
男,3,103,106,0,30000,0,0,0
男,4,1,5,10000,10000,0,21.4,1365.6
男,4,2,6,10000,20000,0,80.9,3626.4
男,4,3,7,10000,30000,0,361.85,13909.8
男,4,4,8,0,30000,0,854.31,21272.9
男,4,5,9,0,30000,0,1569.44,28797.5
男,4,6,10,0,30000,0,2022.36,29301.3
男,4,7,11,0,30000,0,2496.59,29814
男,4,8,12,0,30000,0,2992.97,30335.7
男,4,9,13,0,30000,0,3512.27,30866.6
男,4,10,14,0,30000,0,4055.39,31406.7
男,4,11,15,0,30000,0,4623.17,31956.4
男,4,12,16,0,30000,0,5216.54,32515.6
男,4,13,17,0,30000,0,5836.44,33084.6
男,4,14,18,0,30000,0,6483.82,33663.6
男,4,15,19,0,30000,0,7159.76,34248.1
男,4,16,20,0,30000,0,7865.11,34842.7
男,4,17,21,0,30000,0,8600.96,35447.9
男,4,18,22,0,30000,0,9368.49,36063.7
男,4,19,23,0,30000,0,10168.75,36690.3
男,4,20,24,0,30000,0,11003.01,37328
男,4,21,25,0,30000,0,11872.43,37976.9
男,4,22,26,0,30000,0,12778.31,38637.3
男,4,23,27,0,30000,0,13721.88,39309.3
男,4,24,28,0,30000,0,14704.7,39993.2
男,4,25,29,0,30000,0,15727.92,40689.3
男,4,26,30,0,30000,0,16793.19,41397.6
男,4,27,31,0,30000,0,17901.82,42118.6
男,4,28,32,0,30000,0,19055.48,42852.4
男,4,29,33,0,30000,0,20255.67,43599.2
男,4,30,34,0,30000,0,21504.2,44359.5
男,4,31,35,0,30000,0,22802.64,45133.4
男,4,32,36,0,30000,0,24152.94,45921.3
男,4,33,37,0,30000,0,25556.64,46723.5
男,4,34,38,0,30000,0,27015.8,47540.4
男,4,35,39,0,30000,0,28532.38,48372.3
男,4,36,40,0,30000,0,30108.42,49218.8
男,4,37,41,0,30000,0,31745.83,50080.1
男,4,38,42,0,30000,0,33446.93,50956.5
男,4,39,43,0,30000,0,35213.94,51848.2
男,4,40,44,0,30000,0,37049.14,52755.6
男,4,41,45,0,30000,0,38954.72,53678.8
男,4,42,46,0,30000,0,40933.29,54618.2
男,4,43,47,0,30000,0,42987.37,55574
男,4,44,48,0,30000,0,45119.55,56546.5
男,4,45,49,0,30000,0,47332.51,57536.1
男,4,46,50,0,30000,0,49628.99,58543
男,4,47,51,0,30000,0,52011.84,59567.5
男,4,48,52,0,30000,0,54484.22,60609.9
男,4,49,53,0,30000,0,57048.93,61670.5
男,4,50,54,0,30000,0,59709.56,62749.8
男,4,51,55,0,30000,0,62468.84,63847.9
男,4,52,56,0,30000,0,65330.6,64965.2
男,4,53,57,0,30000,0,68297.99,66102.1
男,4,54,58,0,30000,0,71374.82,67258.9
男,4,55,59,0,30000,0,74564.72,68435.9
男,4,56,60,0,30000,0,77871.43,69633.5
男,4,57,61,0,30000,0,81299.42,70852.1
男,4,58,62,0,30000,0,84852.38,72091.9
男,4,59,63,0,30000,0,88534.41,73353.5
男,4,60,64,0,30000,0,92350.08,74637.2
男,4,61,65,0,30000,0,96304.07,75943.3
男,4,62,66,0,30000,0,100400.9,77272.3
男,4,63,67,0,30000,0,104645.2,78624.5
男,4,64,68,0,30000,0,109042.49,80000.4
男,4,65,69,0,30000,0,113597.33,81400.4
男,4,66,70,0,30000,0,118315.19,82824.8
男,4,67,71,0,30000,0,123201.3,84274.2
男,4,68,72,0,30000,0,128262.23,85748.9
男,4,69,73,0,30000,0,133502.79,87249.5
男,4,70,74,0,30000,0,138929.52,88776.2
男,4,71,75,0,30000,0,144548.35,90329.7
男,4,72,76,0,30000,0,150366.22,91910.4
男,4,73,77,0,30000,0,156389.45,93518.7
男,4,74,78,0,30000,0,162624.53,95155.1
男,4,75,79,0,30000,0,169079.04,96820.1
男,4,76,80,0,30000,0,175760.36,98514.3
男,4,77,81,0,30000,0,182675.58,100238
男,4,78,82,0,30000,0,189833.01,101992
男,4,79,83,0,30000,0,197240.21,103776.5
男,4,80,84,0,30000,0,204905.46,105592.3
男,4,81,85,0,30000,0,212837.81,107439.8
男,4,82,86,0,30000,0,221045.55,109319.6
男,4,83,87,0,30000,0,229537.72,111232.3
男,4,84,88,0,30000,0,238324.76,113178.3
男,4,85,89,0,30000,0,247415.17,115158.4
男,4,86,90,0,30000,0,256820,117173.1
男,4,87,91,0,30000,0,266548.89,119222.9
男,4,88,92,0,30000,0,276612.33,121308.5
男,4,89,93,0,30000,0,287022.36,123430.6
男,4,90,94,0,30000,0,297788.92,125589.6
男,4,91,95,0,30000,0,308925.34,127786.4
男,4,92,96,0,30000,0,320442.87,130021.5
男,4,93,97,0,30000,0,332353.68,132295.5
男,4,94,98,0,30000,0,344671.66,134609.2
男,4,95,99,0,30000,0,357409.06,136963.3
男,4,96,100,0,30000,0,370580.58,139358.4
男,4,97,101,0,30000,0,384199.26,141795.1
男,4,98,102,0,30000,0,398281.36,144274.4
男,4,99,103,0,30000,0,412840.73,146796.8
男,4,100,104,0,30000,0,427893.11,149363.2
男,4,101,105,0,30000,0,443454.67,151974.2
男,4,102,106,0,30000,0,0,0
男,5,1,6,10000,10000,0,21.9,1392.4
男,5,2,7,10000,20000,0,82.55,3697.4
男,5,3,8,10000,30000,0,364.37,14000.5
男,5,4,9,0,30000,0,856.53,21320
男,5,5,10,0,30000,0,1569.98,28797.6
男,5,6,11,0,30000,0,2022.97,29301.3
男,5,7,12,0,30000,0,2497.26,29814
男,5,8,13,0,30000,0,2993.7,30335.8
男,5,9,14,0,30000,0,3513.06,30866.6
男,5,10,15,0,30000,0,4056.25,31406.8
男,5,11,16,0,30000,0,4624.11,31956.4
男,5,12,17,0,30000,0,5217.55,32515.7
男,5,13,18,0,30000,0,5837.53,33084.7
男,5,14,19,0,30000,0,6485,33658.8
男,5,15,20,0,30000,0,7160.92,34243
男,5,16,21,0,30000,0,7866.25,34837.4
男,5,17,22,0,30000,0,8602.08,35442.3
男,5,18,23,0,30000,0,9369.59,36057.8
男,5,19,24,0,30000,0,10169.82,36684.1
男,5,20,25,0,30000,0,11004.04,37321.5
男,5,21,26,0,30000,0,11873.42,37970.1
男,5,22,27,0,30000,0,12779.25,38630.2
男,5,23,28,0,30000,0,13722.76,39301.9
男,5,24,29,0,30000,0,14705.52,39985.5
男,5,25,30,0,30000,0,15728.66,40681.2
男,5,26,31,0,30000,0,16793.85,41389.2
男,5,27,32,0,30000,0,17902.39,42109.8
男,5,28,33,0,30000,0,19055.95,42843.2
男,5,29,34,0,30000,0,20256.04,43589.7
男,5,30,35,0,30000,0,21504.44,44349.5
男,5,31,36,0,30000,0,22802.76,45123.1
男,5,32,37,0,30000,0,24152.92,45910.6
男,5,33,38,0,30000,0,25556.48,46712.5
男,5,34,39,0,30000,0,27015.48,47529.1
男,5,35,40,0,30000,0,28531.89,48360.8
男,5,36,41,0,30000,0,30107.75,49207.1
男,5,37,42,0,30000,0,31744.98,50068.3
男,5,38,43,0,30000,0,33445.89,50944.5
男,5,39,44,0,30000,0,35212.69,51836
男,5,40,45,0,30000,0,37047.68,52743.1
男,5,41,46,0,30000,0,38953.04,53666.1
男,5,42,47,0,30000,0,40931.38,54605.3
男,5,43,48,0,30000,0,42985.22,55560.8
