性别,投保年龄,保单年度,年龄,年交保费,累计保费,年金,累计红利,现金价值
男,0,1,1,10000,10000,0,0,4149.6
男,0,2,2,10000,20000,0,0,9380.6
男,0,3,3,10000,30000,0,0,20239.3
男,0,4,4,10000,30000,0,0,25590.5
男,0,5,5,10000,30000,608.6,0,30331.2
男,0,6,6,10000,30000,608.6,0,30329.2
男,0,7,7,10000,30000,608.6,0,30327.2
男,0,8,8,10000,30000,608.6,0,30325.1
男,0,9,9,10000,30000,608.6,0,30323
男,0,10,10,10000,30000,608.6,0,30320.9
男,0,11,11,10000,30000,608.6,0,30318.8
男,0,12,12,10000,30000,608.6,0,30316.5
男,0,13,13,10000,30000,608.6,0,30314.3
男,0,14,14,10000,30000,608.6,0,30312
男,0,15,15,10000,30000,608.6,0,30309.6
男,0,16,16,10000,30000,608.6,0,30307.2
男,0,17,17,10000,30000,608.6,0,30304.8
男,0,18,18,10000,30000,608.6,0,30302.3
男,0,19,19,10000,30000,608.6,0,30299.7
男,0,20,20,10000,30000,608.6,0,30297.2
男,0,21,21,10000,30000,608.6,0,30294.5
男,0,22,22,10000,30000,608.6,0,30291.8
男,0,23,23,10000,30000,608.6,0,30289.1
男,0,24,24,10000,30000,608.6,0,30286.2
男,0,25,25,10000,30000,608.6,0,30283.4
男,0,26,26,10000,30000,608.6,0,30280.5
男,0,27,27,10000,30000,608.6,0,30277.5
男,0,28,28,10000,30000,608.6,0,30274.4
男,0,29,29,10000,30000,608.6,0,30271.3
男,0,30,30,10000,30000,608.6,0,30268.2
男,0,31,31,10000,30000,608.6,0,30265
男,0,32,32,10000,30000,608.6,0,30261.7
男,0,33,33,10000,30000,608.6,0,30258.3
男,0,34,34,10000,30000,608.6,0,30254.9
男,0,35,35,10000,30000,608.6,0,30251.4
男,0,36,36,10000,30000,608.6,0,30247.8
男,0,37,37,10000,30000,608.6,0,30244.2
男,0,38,38,10000,30000,608.6,0,30240.5
男,0,39,39,10000,30000,608.6,0,30236.7
男,0,40,40,10000,30000,608.6,0,30232.9
男,0,41,41,10000,30000,608.6,0,30228.9
男,0,42,42,10000,30000,608.6,0,30224.9
男,0,43,43,10000,30000,608.6,0,30220.8
男,0,44,44,10000,30000,608.6,0,30216.6
男,0,45,45,10000,30000,608.6,0,30212.4
男,0,46,46,10000,30000,608.6,0,30208
男,0,47,47,10000,30000,608.6,0,30203.6
男,0,48,48,10000,30000,608.6,0,30199.1
男,0,49,49,10000,30000,608.6,0,30194.5
男,0,50,50,10000,30000,608.6,0,30189.8
男,0,51,51,10000,30000,608.6,0,30185
男,0,52,52,10000,30000,608.6,0,30180.1
男,0,53,53,10000,30000,608.6,0,30175.1
男,0,54,54,10000,30000,608.6,0,30170
男,0,55,55,10000,30000,608.6,0,30164.8
男,0,56,56,10000,30000,608.6,0,30159.5
男,0,57,57,10000,30000,608.6,0,30154.1
男,0,58,58,10000,30000,608.6,0,30148.6
男,0,59,59,10000,30000,608.6,0,30143
男,0,60,60,10000,30000,608.6,0,30137.2
男,0,61,61,10000,30000,608.6,0,30131.4
男,0,62,62,10000,30000,608.6,0,30125.4
男,0,63,63,10000,30000,608.6,0,30119.3
男,0,64,64,10000,30000,608.6,0,30113.1
男,0,65,65,10000,30000,608.6,0,30106.7
男,0,66,66,10000,30000,608.6,0,30100.3
男,0,67,67,10000,30000,608.6,0,30093.7
男,0,68,68,10000,30000,608.6,0,30087
男,0,69,69,10000,30000,608.6,0,30080.1
男,0,70,70,10000,30000,608.6,0,30073.1
男,0,71,71,10000,30000,608.6,0,30065.9
男,0,72,72,10000,30000,608.6,0,30058.6
男,0,73,73,10000,30000,608.6,0,30051.2
男,0,74,74,10000,30000,608.6,0,30043.6
男,0,75,75,10000,30000,608.6,0,30035.8
男,0,76,76,10000,30000,608.6,0,30027.9
男,0,77,77,10000,30000,608.6,0,30019.8
男,0,78,78,10000,30000,608.6,0,30011.6
男,0,79,79,10000,30000,608.6,0,30003.2
男,0,80,80,10000,30000,608.6,0,29994.6
男,0,81,81,10000,30000,608.6,0,29985.8
男,0,82,82,10000,30000,608.6,0,29976.8
男,0,83,83,10000,30000,608.6,0,29967.6
男,0,84,84,10000,30000,608.6,0,29958.2
男,0,85,85,10000,30000,608.6,0,29948.7
男,0,86,86,10000,30000,608.6,0,29938.9
男,0,87,87,10000,30000,608.6,0,29928.9
男,0,88,88,10000,30000,608.6,0,29918.7
男,0,89,89,10000,30000,608.6,0,29908.2
男,0,90,90,10000,30000,608.6,0,29897.6
男,0,91,91,10000,30000,608.6,0,29886.7
男,0,92,92,10000,30000,608.6,0,29875.5
男,0,93,93,10000,30000,608.6,0,29864.1
男,0,94,94,10000,30000,608.6,0,29852.5
男,0,95,95,10000,30000,608.6,0,29840.5
男,0,96,96,10000,30000,608.6,0,29828.3
男,0,97,97,10000,30000,608.6,0,29815.8
男,0,98,98,10000,30000,608.6,0,29803.1
男,0,99,99,10000,30000,608.6,0,29790
男,0,100,100,10000,30000,608.6,0,29776.6
男,0,101,101,10000,30000,608.6,0,29762.8
男,0,102,102,10000,30000,608.6,0,29748.8
男,0,103,103,10000,30000,608.6,0,29734.4
男,0,104,104,10000,30000,608.6,0,29719.6
男,0,105,105,10000,30000,608.6,0,29704.4
男,0,106,106,10000,30000,0,0,0
男,1,1,2,10000,10000,0,0,4158
男,1,2,3,10000,20000,0,0,9399.8
男,1,3,4,10000,30000,0,0,20260.5
男,1,4,5,10000,30000,0,0,25601.9
男,1,5,6,10000,30000,608.6,0,30331.4
男,1,6,7,10000,30000,608.6,0,30329.4
男,1,7,8,10000,30000,608.6,0,30327.3
男,1,8,9,10000,30000,608.6,0,30325.3
男,1,9,10,10000,30000,608.6,0,30323.1
男,1,10,11,10000,30000,608.6,0,30320.9
男,1,11,12,10000,30000,608.6,0,30318.7
男,1,12,13,10000,30000,608.6,0,30316.4
男,1,13,14,10000,30000,608.6,0,30314.1
男,1,14,15,10000,30000,608.6,0,30311.8
男,1,15,16,10000,30000,608.6,0,30309.4
男,1,16,17,10000,30000,608.6,0,30306.9
男,1,17,18,10000,30000,608.6,0,30304.4
男,1,18,19,10000,30000,608.6,0,30301.9
男,1,19,20,10000,30000,608.6,0,30299.3
男,1,20,21,10000,30000,608.6,0,30296.6
男,1,21,22,10000,30000,608.6,0,30293.9
男,1,22,23,10000,30000,608.6,0,30291.1
男,1,23,24,10000,30000,608.6,0,30288.3
男,1,24,25,10000,30000,608.6,0,30285.4
男,1,25,26,10000,30000,608.6,0,30282.5
男,1,26,27,10000,30000,608.6,0,30279.5
男,1,27,28,10000,30000,608.6,0,30276.5
男,1,28,29,10000,30000,608.6,0,30273.4
男,1,29,30,10000,30000,608.6,0,30270.2
男,1,30,31,10000,30000,608.6,0,30266.9
男,1,31,32,10000,30000,608.6,0,30263.6
男,1,32,33,10000,30000,608.6,0,30260.3
男,1,33,34,10000,30000,608.6,0,30256.8
男,1,34,35,10000,30000,608.6,0,30253.3
男,1,35,36,10000,30000,608.6,0,30249.8
男,1,36,37,10000,30000,608.6,0,30246.1
男,1,37,38,10000,30000,608.6,0,30242.4
男,1,38,39,10000,30000,608.6,0,30238.6
男,1,39,40,10000,30000,608.6,0,30234.7
男,1,40,41,10000,30000,608.6,0,30230.8
男,1,41,42,10000,30000,608.6,0,30226.8
男,1,42,43,10000,30000,608.6,0,30222.6
男,1,43,44,10000,30000,608.6,0,30218.5
男,1,44,45,10000,30000,608.6,0,30214.2
男,1,45,46,10000,30000,608.6,0,30209.8
男,1,46,47,10000,30000,608.6,0,30205.4
男,1,47,48,10000,30000,608.6,0,30200.8
男,1,48,49,10000,30000,608.6,0,30196.2
男,1,49,50,10000,30000,608.6,0,30191.5
男,1,50,51,10000,30000,608.6,0,30186.7
男,1,51,52,10000,30000,608.6,0,30181.8
男,1,52,53,10000,30000,608.6,0,30176.8
男,1,53,54,10000,30000,608.6,0,30171.6
男,1,54,55,10000,30000,608.6,0,30166.4
男,1,55,56,10000,30000,608.6,0,30161.1
男,1,56,57,10000,30000,608.6,0,30155.7
男,1,57,58,10000,30000,608.6,0,30150.2
男,1,58,59,10000,30000,608.6,0,30144.5
男,1,59,60,10000,30000,608.6,0,30138.7
男,1,60,61,10000,30000,608.6,0,30132.9
男,1,61,62,10000,30000,608.6,0,30126.9
男,1,62,63,10000,30000,608.6,0,30120.8
男,1,63,64,10000,30000,608.6,0,30114.5
男,1,64,65,10000,30000,608.6,0,30108.2
男,1,65,66,10000,30000,608.6,0,30101.7
男,1,66,67,10000,30000,608.6,0,30095.1
男,1,67,68,10000,30000,608.6,0,30088.3
男,1,68,69,10000,30000,608.6,0,30081.4
男,1,69,70,10000,30000,608.6,0,30074.4
男,1,70,71,10000,30000,608.6,0,30067.2
男,1,71,72,10000,30000,608.6,0,30059.9
男,1,72,73,10000,30000,608.6,0,30052.4
男,1,73,74,10000,30000,608.6,0,30044.8
男,1,74,75,10000,30000,608.6,0,30037
男,1,75,76,10000,30000,608.6,0,30029.1
男,1,76,77,10000,30000,608.6,0,30020.9
男,1,77,78,10000,30000,608.6,0,30012.7
男,1,78,79,10000,30000,608.6,0,30004.2
男,1,79,80,10000,30000,608.6,0,29995.6
男,1,80,81,10000,30000,608.6,0,29986.7
男,1,81,82,10000,30000,608.6,0,29977.7
男,1,82,83,10000,30000,608.6,0,29968.5
男,1,83,84,10000,30000,608.6,0,29959.1
男,1,84,85,10000,30000,608.6,0,29949.5
男,1,85,86,10000,30000,608.6,0,29939.7
男,1,86,87,10000,30000,608.6,0,29929.7
男,1,87,88,10000,30000,608.6,0,29919.4
男,1,88,89,10000,30000,608.6,0,29908.9
男,1,89,90,10000,30000,608.6,0,29898.2
男,1,90,91,10000,30000,608.6,0,29887.3
男,1,91,92,10000,30000,608.6,0,29876.1
男,1,92,93,10000,30000,608.6,0,29864.7
男,1,93,94,10000,30000,608.6,0,29853
男,1,94,95,10000,30000,608.6,0,29841
男,1,95,96,10000,30000,608.6,0,29828.8
男,1,96,97,10000,30000,608.6,0,29816.2
男,1,97,98,10000,30000,608.6,0,29803.4
男,1,98,99,10000,30000,608.6,0,29790.3
男,1,99,100,10000,30000,608.6,0,29776.8
男,1,100,101,10000,30000,608.6,0,29763
男,1,101,102,10000,30000,608.6,0,29748.9
男,1,102,103,10000,30000,608.6,0,29734.5
男,1,103,104,10000,30000,608.6,0,29719.6
男,1,104,105,10000,30000,608.6,0,29704.4
男,1,105,106,10000,30000,0,0,0
男,2,1,3,10000,10000,0,0,4167
男,2,2,4,10000,20000,0,0,9420.1
男,2,3,5,10000,30000,0,0,20283
男,2,4,6,10000,30000,0,0,25613.8
男,2,5,7,10000,30000,608.7,0,30331.6
男,2,6,8,10000,30000,608.7,0,30329.5
男,2,7,9,10000,30000,608.7,0,30327.4
男,2,8,10,10000,30000,608.7,0,30325.3
男,2,9,11,10000,30000,608.7,0,30323.1
男,2,10,12,10000,30000,608.7,0,30320.9
男,2,11,13,10000,30000,608.7,0,30318.6
男,2,12,14,10000,30000,608.7,0,30316.3
男,2,13,15,10000,30000,608.7,0,30313.9
男,2,14,16,10000,30000,608.7,0,30311.5
男,2,15,17,10000,30000,608.7,0,30309
男,2,16,18,10000,30000,608.7,0,30306.5
男,2,17,19,10000,30000,608.7,0,30303.9
男,2,18,20,10000,30000,608.7,0,30301.3
男,2,19,21,10000,30000,608.7,0,30298.7
男,2,20,22,10000,30000,608.7,0,30295.9
男,2,21,23,10000,30000,608.7,0,30293.2
男,2,22,24,10000,30000,608.7,0,30290.3
男,2,23,25,10000,30000,608.7,0,30287.5
男,2,24,26,10000,30000,608.7,0,30284.5
男,2,25,27,10000,30000,608.7,0,30281.5
男,2,26,28,10000,30000,608.7,0,30278.5
男,2,27,29,10000,30000,608.7,0,30275.3
男,2,28,30,10000,30000,608.7,0,30272.1
男,2,29,31,10000,30000,608.7,0,30268.9
男,2,30,32,10000,30000,608.7,0,30265.6
男,2,31,33,10000,30000,608.7,0,30262.2
男,2,32,34,10000,30000,608.7,0,30258.8
男,2,33,35,10000,30000,608.7,0,30255.2
男,2,34,36,10000,30000,608.7,0,30251.7
男,2,35,37,10000,30000,608.7,0,30248
男,2,36,38,10000,30000,608.7,0,30244.3
男,2,37,39,10000,30000,608.7,0,30240.5
男,2,38,40,10000,30000,608.7,0,30236.6
男,2,39,41,10000,30000,608.7,0,30232.6
男,2,40,42,10000,30000,608.7,0,30228.6
男,2,41,43,10000,30000,608.7,0,30224.4
男,2,42,44,10000,30000,608.7,0,30220.2
男,2,43,45,10000,30000,608.7,0,30215.9
男,2,44,46,10000,30000,608.7,0,30211.6
男,2,45,47,10000,30000,608.7,0,30207.1
男,2,46,48,10000,30000,608.7,0,30202.6
男,2,47,49,10000,30000,608.7,0,30197.9
男,2,48,50,10000,30000,608.7,0,30193.2
男,2,49,51,10000,30000,608.7,0,30188.3
男,2,50,52,10000,30000,608.7,0,30183.4
男,2,51,53,10000,30000,608.7,0,30178.4
男,2,52,54,10000,30000,608.7,0,30173.3
男,2,53,55,10000,30000,608.7,0,30168
男,2,54,56,10000,30000,608.7,0,30162.7
男,2,55,57,10000,30000,608.7,0,30157.2
男,2,56,58,10000,30000,608.7,0,30151.7
男,2,57,59,10000,30000,608.7,0,30146
男,2,58,60,10000,30000,608.7,0,30140.2
男,2,59,61,10000,30000,608.7,0,30134.4
男,2,60,62,10000,30000,608.7,0,30128.3
男,2,61,63,10000,30000,608.7,0,30122.2
男,2,62,64,10000,30000,608.7,0,30115.9
男,2,63,65,10000,30000,608.7,0,30109.6
男,2,64,66,10000,30000,608.7,0,30103
男,2,65,67,10000,30000,608.7,0,30096.4
男,2,66,68,10000,30000,608.7,0,30089.6
男,2,67,69,10000,30000,608.7,0,30082.7
男,2,68,70,10000,30000,608.7,0,30075.6
男,2,69,71,10000,30000,608.7,0,30068.4
男,2,70,72,10000,30000,608.7,0,30061.1
男,2,71,73,10000,30000,608.7,0,30053.6
男,2,72,74,10000,30000,608.7,0,30046
男,2,73,75,10000,30000,608.7,0,30038.1
男,2,74,76,10000,30000,608.7,0,30030.2
男,2,75,77,10000,30000,608.7,0,30022
男,2,76,78,10000,30000,608.7,0,30013.7
男,2,77,79,10000,30000,608.7,0,30005.2
男,2,78,80,10000,30000,608.7,0,29996.6
男,2,79,81,10000,30000,608.7,0,29987.7
男,2,80,82,10000,30000,608.7,0,29978.7
男,2,81,83,10000,30000,608.7,0,29969.4
男,2,82,84,10000,30000,608.7,0,29960
男,2,83,85,10000,30000,608.7,0,29950.3
男,2,84,86,10000,30000,608.7,0,29940.5
男,2,85,87,10000,30000,608.7,0,29930.4
男,2,86,88,10000,30000,608.7,0,29920.1
男,2,87,89,10000,30000,608.7,0,29909.6
男,2,88,90,10000,30000,608.7,0,29898.9
男,2,89,91,10000,30000,608.7,0,29887.9
男,2,90,92,10000,30000,608.7,0,29876.7
男,2,91,93,10000,30000,608.7,0,29865.2
男,2,92,94,10000,30000,608.7,0,29853.5
男,2,93,95,10000,30000,608.7,0,29841.5
男,2,94,96,10000,30000,608.7,0,29829.2
男,2,95,97,10000,30000,608.7,0,29816.6
男,2,96,98,10000,30000,608.7,0,29803.7
男,2,97,99,10000,30000,608.7,0,29790.6
男,2,98,100,10000,30000,608.7,0,29777.1
男,2,99,101,10000,30000,608.7,0,29763.2
男,2,100,102,10000,30000,608.7,0,29749.1
男,2,101,103,10000,30000,608.7,0,29734.6
男,2,102,104,10000,30000,608.7,0,29719.7
男,2,103,105,10000,30000,608.7,0,29704.4
男,2,104,106,10000,30000,0,0,0
男,3,1,4,10000,10000,0,0,4176.4
男,3,2,5,10000,20000,0,0,9441.6
男,3,3,6,10000,30000,0,0,20306.5
男,3,4,7,10000,30000,0,0,25626.2
男,3,5,8,10000,30000,608.7,0,30331.7
男,3,6,9,10000,30000,608.7,0,30329.6
男,3,7,10,10000,30000,608.7,0,30327.4
男,3,8,11,10000,30000,608.7,0,30325.2
男,3,9,12,10000,30000,608.7,0,30323
男,3,10,13,10000,30000,608.7,0,30320.7
男,3,11,14,10000,30000,608.7,0,30318.4
男,3,12,15,10000,30000,608.7,0,30316
男,3,13,16,10000,30000,608.7,0,30313.6
男,3,14,17,10000,30000,608.7,0,30311.1
男,3,15,18,10000,30000,608.7,0,30308.6
男,3,16,19,10000,30000,608.7,0,30306
男,3,17,20,10000,30000,608.7,0,30303.4
男,3,18,21,10000,30000,608.7,0,30300.7
男,3,19,22,10000,30000,608.7,0,30298
男,3,20,23,10000,30000,608.7,0,30295.2
男,3,21,24,10000,30000,608.7,0,30292.4
男,3,22,25,10000,30000,608.7,0,30289.5
男,3,23,26,10000,30000,608.7,0,30286.5
男,3,24,27,10000,30000,608.7,0,30283.5
男,3,25,28,10000,30000,608.7,0,30280.4
男,3,26,29,10000,30000,608.7,0,30277.3
男,3,27,30,10000,30000,608.7,0,30274.1
男,3,28,31,10000,30000,608.7,0,30270.8
男,3,29,32,10000,30000,608.7,0,30267.5
男,3,30,33,10000,30000,608.7,0,30264.1
男,3,31,34,10000,30000,608.7,0,30260.7
男,3,32,35,10000,30000,608.7,0,30257.1
男,3,33,36,10000,30000,608.7,0,30253.5
男,3,34,37,10000,30000,608.7,0,30249.9
男,3,35,38,10000,30000,608.7,0,30246.1
男,3,36,39,10000,30000,608.7,0,30242.3
男,3,37,40,10000,30000,608.7,0,30238.4
男,3,38,41,10000,30000,608.7,0,30234.4
男,3,39,42,10000,30000,608.7,0,30230.4
男,3,40,43,10000,30000,608.7,0,30226.2
男,3,41,44,10000,30000,608.7,0,30222
男,3,42,45,10000,30000,608.7,0,30217.7
男,3,43,46,10000,30000,608.7,0,30213.3
男,3,44,47,10000,30000,608.7,0,30208.8
男,3,45,48,10000,30000,608.7,0,30204.3
男,3,46,49,10000,30000,608.7,0,30199.6
男,3,47,50,10000,30000,608.7,0,30194.9
男,3,48,51,10000,30000,608.7,0,30190
男,3,49,52,10000,30000,608.7,0,30185.1
男,3,50,53,10000,30000,608.7,0,30180
男,3,51,54,10000,30000,608.7,0,30174.9
男,3,52,55,10000,30000,608.7,0,30169.6
男,3,53,56,10000,30000,608.7,0,30164.3
男,3,54,57,10000,30000,608.7,0,30158.8
男,3,55,58,10000,30000,608.7,0,30153.2
男,3,56,59,10000,30000,608.7,0,30147.5
男,3,57,60,10000,30000,608.7,0,30141.7
男,3,58,61,10000,30000,608.7,0,30135.8
男,3,59,62,10000,30000,608.7,0,30129.8
男,3,60,63,10000,30000,608.7,0,30123.6
男,3,61,64,10000,30000,608.7,0,30117.3
男,3,62,65,10000,30000,608.7,0,30110.9
男,3,63,66,10000,30000,608.7,0,30104.4
男,3,64,67,10000,30000,608.7,0,30097.7
男,3,65,68,10000,30000,608.7,0,30090.9
男,3,66,69,10000,30000,608.7,0,30084
男,3,67,70,10000,30000,608.7,0,30076.9
男,3,68,71,10000,30000,608.7,0,30069.7
男,3,69,72,10000,30000,608.7,0,30062.3
男,3,70,73,10000,30000,608.7,0,30054.8
男,3,71,74,10000,30000,608.7,0,30047.1
男,3,72,75,10000,30000,608.7,0,30039.3
男,3,73,76,10000,30000,608.7,0,30031.3
男,3,74,77,10000,30000,608.7,0,30023.1
男,3,75,78,10000,30000,608.7,0,30014.8
男,3,76,79,10000,30000,608.7,0,30006.2
男,3,77,80,10000,30000,608.7,0,29997.5
男,3,78,81,10000,30000,608.7,0,29988.7
男,3,79,82,10000,30000,608.7,0,29979.6
男,3,80,83,10000,30000,608.7,0,29970.3
男,3,81,84,10000,30000,608.7,0,29960.8
男,3,82,85,10000,30000,608.7,0,29951.2
男,3,83,86,10000,30000,608.7,0,29941.3
男,3,84,87,10000,30000,608.7,0,29931.2
男,3,85,88,10000,30000,608.7,0,29920.9
男,3,86,89,10000,30000,608.7,0,29910.3
男,3,87,90,10000,30000,608.7,0,29899.5
男,3,88,91,10000,30000,608.7,0,29888.5
男,3,89,92,10000,30000,608.7,0,29877.2
男,3,90,93,10000,30000,608.7,0,29865.7
男,3,91,94,10000,30000,608.7,0,29854
男,3,92,95,10000,30000,608.7,0,29841.9
男,3,93,96,10000,30000,608.7,0,29829.6
男,3,94,97,10000,30000,608.7,0,29817
男,3,95,98,10000,30000,608.7,0,29804.1
男,3,96,99,10000,30000,608.7,0,29790.8
男,3,97,100,10000,30000,608.7,0,29777.3
男,3,98,101,10000,30000,608.7,0,29763.4
男,3,99,102,10000,30000,608.7,0,29749.2
男,3,100,103,10000,30000,608.7,0,29734.7
男,3,101,104,10000,30000,608.7,0,29719.7
男,3,102,105,10000,30000,608.7,0,29704.4
男,3,103,106,10000,30000,0,0,0
男,4,1,5,10000,10000,0,0,4186.3
男,4,2,6,10000,20000,0,0,9463.9
男,4,3,7,10000,30000,0,0,20331.1
男,4,4,8,10000,30000,0,0,25639.1
男,4,5,9,10000,30000,608.8,0,30331.7
男,4,6,10,10000,30000,608.8,0,30329.6
男,4,7,11,10000,30000,608.8,0,30327.4
男,4,8,12,10000,30000,608.8,0,30325.1
男,4,9,13,10000,30000,608.8,0,30322.8
男,4,10,14,10000,30000,608.8,0,30320.5
男,4,11,15,10000,30000,608.8,0,30318.1
男,4,12,16,10000,30000,608.8,0,30315.7
男,4,13,17,10000,30000,608.8,0,30313.2
男,4,14,18,10000,30000,608.8,0,30310.7
男,4,15,19,10000,30000,608.8,0,30308.1
男,4,16,20,10000,30000,608.8,0,30305.4
男,4,17,21,10000,30000,608.8,0,30302.8
男,4,18,22,10000,30000,608.8,0,30300
男,4,19,23,10000,30000,608.8,0,30297.2
男,4,20,24,10000,30000,608.8,0,30294.4
男,4,21,25,10000,30000,608.8,0,30291.5
男,4,22,26,10000,30000,608.8,0,30288.5
男,4,23,27,10000,30000,608.8,0,30285.5
男,4,24,28,10000,30000,608.8,0,30282.4
男,4,25,29,10000,30000,608.8,0,30279.3
男,4,26,30,10000,30000,608.8,0,30276.1
男,4,27,31,10000,30000,608.8,0,30272.8
男,4,28,32,10000,30000,608.8,0,30269.4
男,4,29,33,10000,30000,608.8,0,30266
男,4,30,34,10000,30000,608.8,0,30262.6
男,4,31,35,10000,30000,608.8,0,30259
男,4,32,36,10000,30000,608.8,0,30255.4
男,4,33,37,10000,30000,608.8,0,30251.7
男,4,34,38,10000,30000,608.8,0,30248
男,4,35,39,10000,30000,608.8,0,30244.1
男,4,36,40,10000,30000,608.8,0,30240.2
男,4,37,41,10000,30000,608.8,0,30236.2
男,4,38,42,10000,30000,608.8,0,30232.2
男,4,39,43,10000,30000,608.8,0,30228
男,4,40,44,10000,30000,608.8,0,30223.8
男,4,41,45,10000,30000,608.8,0,30219.5
男,4,42,46,10000,30000,608.8,0,30215.1
男,4,43,47,10000,30000,608.8,0,30210.6
男,4,44,48,10000,30000,608.8,0,30206
男,4,45,49,10000,30000,608.8,0,30201.3
男,4,46,50,10000,30000,608.8,0,30196.5
男,4,47,51,10000,30000,608.8,0,30191.7
男,4,48,52,10000,30000,608.8,0,30186.7
男,4,49,53,10000,30000,608.8,0,30181.6
男,4,50,54,10000,30000,608.8,0,30176.5
男,4,51,55,10000,30000,608.8,0,30171.2
男,4,52,56,10000,30000,608.8,0,30165.8
男,4,53,57,10000,30000,608.8,0,30160.3
男,4,54,58,10000,30000,608.8,0,30154.8
男,4,55,59,10000,30000,608.8,0,30149
男,4,56,60,10000,30000,608.8,0,30143.2
男,4,57,61,10000,30000,608.8,0,30137.3
男,4,58,62,10000,30000,608.8,0,30131.2
男,4,59,63,10000,30000,608.8,0,30125.1
男,4,60,64,10000,30000,608.8,0,30118.8
男,4,61,65,10000,30000,608.8,0,30112.3
男,4,62,66,10000,30000,608.8,0,30105.8
男,4,63,67,10000,30000,608.8,0,30099.1
男,4,64,68,10000,30000,608.8,0,30092.2
男,4,65,69,10000,30000,608.8,0,30085.3
男,4,66,70,10000,30000,608.8,0,30078.2
男,4,67,71,10000,30000,608.8,0,30070.9
男,4,68,72,10000,30000,608.8,0,30063.5
男,4,69,73,10000,30000,608.8,0,30056
男,4,70,74,10000,30000,608.8,0,30048.3
男,4,71,75,10000,30000,608.8,0,30040.4
男,4,72,76,10000,30000,608.8,0,30032.4
男,4,73,77,10000,30000,608.8,0,30024.2
男,4,74,78,10000,30000,608.8,0,30015.8
男,4,75,79,10000,30000,608.8,0,30007.3
男,4,76,80,10000,30000,608.8,0,29998.5
男,4,77,81,10000,30000,608.8,0,29989.6
男,4,78,82,10000,30000,608.8,0,29980.5
男,4,79,83,10000,30000,608.8,0,29971.2
男,4,80,84,10000,30000,608.8,0,29961.7
男,4,81,85,10000,30000,608.8,0,29952
男,4,82,86,10000,30000,608.8,0,29942.1
男,4,83,87,10000,30000,608.8,0,29931.9
男,4,84,88,10000,30000,608.8,0,29921.6
男,4,85,89,10000,30000,608.8,0,29911
男,4,86,90,10000,30000,608.8,0,29900.2
男,4,87,91,10000,30000,608.8,0,29889.1
男,4,88,92,10000,30000,608.8,0,29877.8
男,4,89,93,10000,30000,608.8,0,29866.3
男,4,90,94,10000,30000,608.8,0,29854.5
男,4,91,95,10000,30000,608.8,0,29842.4
男,4,92,96,10000,30000,608.8,0,29830
男,4,93,97,10000,30000,608.8,0,29817.3
男,4,94,98,10000,30000,608.8,0,29804.4
男,4,95,99,10000,30000,608.8,0,29791.1
男,4,96,100,10000,30000,608.8,0,29777.5
男,4,97,101,10000,30000,608.8,0,29763.6
男,4,98,102,10000,30000,608.8,0,29749.4
男,4,99,103,10000,30000,608.8,0,29734.8
男,4,100,104,10000,30000,608.8,0,29719.8
男,4,101,105,10000,30000,608.8,0,29704.4
男,4,102,106,10000,30000,0,0,0
男,5,1,6,10000,10000,0,0,4196.6
男,5,2,7,10000,20000,0,0,9487.2
男,5,3,8,10000,30000,0,0,20356.8
男,5,4,9,10000,30000,0,0,25652.5
男,5,5,10,10000,30000,608.8,0,30331.7
男,5,6,11,10000,30000,608.8,0,30329.5
男,5,7,12,10000,30000,608.8,0,30327.3
男,5,8,13,10000,30000,608.8,0,30325
男,5,9,14,10000,30000,608.8,0,30322.6
男,5,10,15,10000,30000,608.8,0,30320.2
男,5,11,16,10000,30000,608.8,0,30317.8
男,5,12,17,10000,30000,608.8,0,30315.3
男,5,13,18,10000,30000,608.8,0,30312.8
男,5,14,19,10000,30000,608.8,0,30310.2
男,5,15,20,10000,30000,608.8,0,30307.5
男,5,16,21,10000,30000,608.8,0,30304.8
男,5,17,22,10000,30000,608.8,0,30302.1
男,5,18,23,10000,30000,608.8,0,30299.3
男,5,19,24,10000,30000,608.8,0,30296.4
男,5,20,25,10000,30000,608.8,0,30293.5
男,5,21,26,10000,30000,608.8,0,30290.5
男,5,22,27,10000,30000,608.8,0,30287.5
男,5,23,28,10000,30000,608.8,0,30284.4
男,5,24,29,10000,30000,608.8,0,30281.3
男,5,25,30,10000,30000,608.8,0,30278
男,5,26,31,10000,30000,608.8,0,30274.8
男,5,27,32,10000,30000,608.8,0,30271.4
男,5,28,33,10000,30000,608.8,0,30268
男,5,29,34,10000,30000,608.8,0,30264.5
男,5,30,35,10000,30000,608.8,0,30260.9
男,5,31,36,10000,30000,608.8,0,30257.3
男,5,32,37,10000,30000,608.8,0,30253.6
男,5,33,38,10000,30000,608.8,0,30249.9
男,5,34,39,10000,30000,608.8,0,30246
男,5,35,40,10000,30000,608.8,0,30242.1
男,5,36,41,10000,30000,608.8,0,30238.1
男,5,37,42,10000,30000,608.8,0,30234
男,5,38,43,10000,30000,608.8,0,30229.8
男,5,39,44,10000,30000,608.8,0,30225.6
男,5,40,45,10000,30000,608.8,0,30221.2
男,5,41,46,10000,30000,608.8,0,30216.8
男,5,42,47,10000,30000,608.8,0,30212.3
男,5,43,48,10000,30000,608.8,0,30207.7
男,5,44,49,10000,30000,608.8,0,30203
男,5,45,50,10000,30000,608.8,0,30198.2
